titulo,valor,metragem,quartos,banheiros,vagas,endereco,link,categoria,tipo,timestamp
"João Paulo, Florianópolis",R$ 939.000,100 m²,3,2,2,Rodovia João Paulo,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-mobiliado-joao-paulo-florianopolis-sc-100m2-id-2712394566/,venda,apartamento,2024-12-25 21:45:40
"Agronômica, Florianópolis",A partir deR$ 1.433.789,78 - 211 m²,2 - 3,2 - 3,1 - 3,Rua Allan Kardec,https://www.zapimoveis.com.br/lancamento/venda-apartamento-3-quartos-agronomica-florianopolis-sc-211m2-id-2744841416/,venda,apartamento,2024-12-25 21:45:40
"Coloninha, Florianópolis",R$ 884.000,125 m²,3,2,1,,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-mobiliado-capoeiras-florianopolis-sc-125m2-id-2700470274/,venda,apartamento,2024-12-25 21:45:40
"Centro, Florianópolis",R$ 1.400.000,94 m²,3,2,2,Rua Jairo Callado,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-centro-florianopolis-sc-94m2-id-2746594298/,venda,apartamento,2024-12-25 21:45:40
"Capoeiras, Florianópolis",R$ 640.000,80 m²,3,2,1,Avenida Vereador Nagib Jabor,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-capoeiras-florianopolis-80m2-id-2765785737/,venda,apartamento,2024-12-25 21:45:40
"Centro, Florianópolis",R$ 875.000,93 m²,3,2,1,Rua Ferreira Lima,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-centro-florianopolis-93m2-id-2762770528/,venda,apartamento,2024-12-25 21:45:40
"Estreito, Florianópolis",R$ 610.000,102 m²,3,2,1,Rua Souza Dutra,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-churrasqueira-estreito-florianopolis-102m2-id-2766511359/,venda,apartamento,2024-12-25 21:45:40
"Jardim Atlântico, Florianópolis",R$ 300.000,76 m²,3,1,1,Rua Evaldo Schaeffer,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-churrasqueira-jardim-atlantico-florianopolis-76m2-id-2766198569/,venda,apartamento,2024-12-25 21:45:40
"Canasvieiras, Florianópolis",A partir deR$ 304.777,31 - 183 m²,0 - 3,1 - 3,0 - 2,Rua das Flores,https://www.zapimoveis.com.br/lancamento/venda-apartamento-3-quartos-canasvieiras-florianopolis-sc-183m2-id-2728815841/,venda,apartamento,2024-12-25 21:45:40
"Coloninha, Florianópolis",R$ 690.000,83 m²,3,1,1,Rua João Evangelista da Costa,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-churrasqueira-coloninha-florianopolis-83m2-id-2664374901/,venda,apartamento,2024-12-25 21:45:40
"Trindade, Florianópolis",R$ 830.000,84 m²,3,2,1,Rua Lauro Linhares,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-trindade-florianopolis-84m2-id-2766181550/,venda,apartamento,2024-12-25 21:45:40
"Carvoeira, Florianópolis",R$ 699.000,84 m²,3,2,1,Rua José João Martendal,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-mobiliado-carvoeira-florianopolis-84m2-id-2766300250/,venda,apartamento,2024-12-25 21:45:40
"Canto, Florianópolis",R$ 530.000,92 m²,3,2,1,Rua Araci Vaz Callado,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-churrasqueira-canto-florianopolis-92m2-id-2766194852/,venda,apartamento,2024-12-25 21:45:40
"Pantanal, Florianópolis",R$ 610.000,92 m²,3,2,1,Rua Deputado Antônio Edu Vieira,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-mobiliado-pantanal-florianopolis-92m2-id-2664848595/,venda,apartamento,2024-12-25 21:45:40
"Capoeiras, Florianópolis",R$ 680.000,130 m²,3,2 - 3,2,Avenida Vereador Nagib Jabor,,venda,apartamento,2024-12-25 21:45:40
"Capoeiras, Florianópolis",R$ 680.000,130 m²,3,2 - 3,2,Avenida Vereador Nagib Jabor,,venda,apartamento,2024-12-25 21:45:40
"Centro, Florianópolis",R$ 2.360.000,53 - 264 m²,2 - 3,2 - 4,1 - 2,Rua Prefeito Coronel Antenor Mesquita,https://www.zapimoveis.com.br/lancamento/venda-apartamento-3-quartos-centro-florianopolis-sc-264m2-id-2654210963/,venda,apartamento,2024-12-25 21:45:40
"Estreito, Florianópolis",R$ 950.000,101 m²,3,2,2,Rua Fúlvio Aducci,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-mobiliado-estreito-florianopolis-101m2-id-2766512051/,venda,apartamento,2024-12-25 21:45:40
"Centro, Florianópolis",R$ 598.000,76 m²,3,2,1,Rua Almirante Dorval Melchíades de Souza,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-mobiliado-centro-florianopolis-76m2-id-2766514628/,venda,apartamento,2024-12-25 21:45:40
"Ingleses do Rio Vermelho, Florianópolis",R$ 860.000,190 m²,3,1,2,Servidão Elizabeth Helena Richter Cordeiro,https://www.zapimoveis.com.br/imovel/venda-cobertura-3-quartos-ingleses-do-rio-vermelho-florianopolis-190m2-id-2734749329/,venda,apartamento,2024-12-25 21:45:40
"Ingleses do Rio Vermelho, Florianópolis",R$ 1.244.000,171 m²,3,2,2,Avenida Lions Internacional,https://www.zapimoveis.com.br/imovel/venda-cobertura-3-quartos-com-churrasqueira-ingleses-do-rio-vermelho-florianopolis-171m2-id-2765740827/,venda,apartamento,2024-12-25 21:45:40
"Capoeiras, Florianópolis",R$ 760.000,80 - 85 m²,3,2,1 - 2,Rua Joaquim Nabuco,,venda,apartamento,2024-12-25 21:45:40
"Capoeiras, Florianópolis",R$ 760.000,80 - 85 m²,3,2,1 - 2,Rua Joaquim Nabuco,,venda,apartamento,2024-12-25 21:45:40
"Ingleses do Rio Vermelho, Florianópolis",R$ 1.244.000,171 m²,3,2,2,Avenida Lions Internacional,https://www.zapimoveis.com.br/imovel/venda-cobertura-3-quartos-com-churrasqueira-ingleses-do-rio-vermelho-florianopolis-171m2-id-2765740931/,venda,apartamento,2024-12-25 21:45:40
"Ingleses do Rio Vermelho, Florianópolis",R$ 668.160,82 m²,3,2,1,Avenida Lions Internacional,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-salao-de-festas-ingleses-do-rio-vermelho-florianopolis-82m2-id-2766516716/,venda,apartamento,2024-12-25 21:45:40
"Centro, Florianópolis",R$ 550.000,114 m²,3,1,,Rua dos Ilhéus,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-salao-de-festas-centro-florianopolis-114m2-id-2765444515/,venda,apartamento,2024-12-25 21:45:40
"Monte Verde, Florianópolis",R$ 1.249.000,94 - 99 m²,3,1 - 3,1 - 2,Rodovia Virgílio Várzea,,venda,apartamento,2024-12-25 21:45:40
"Monte Verde, Florianópolis",R$ 1.249.000,94 - 99 m²,3,1 - 3,1 - 2,Rodovia Virgílio Várzea,,venda,apartamento,2024-12-25 21:45:40
"Ingleses do Rio Vermelho, Florianópolis",R$ 859.000,127 m²,3,2,2,Rodovia Armando Calil Bulos,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-ingleses-do-rio-vermelho-florianopolis-127m2-id-2683017081/,venda,apartamento,2024-12-25 21:45:40
"Coqueiros, Florianópolis",R$ 1.600.000,110 m²,3,2,2,Rua Desembargador Pedro Silva,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-coqueiros-florianopolis-110m2-id-2725646872/,venda,apartamento,2024-12-25 21:45:40
"Ingleses do Rio Vermelho, Florianópolis",R$ 978.000,88 m²,3,2,2,,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-churrasqueira-ingleses-do-rio-vermelho-florianopolis-88m2-id-2584450236/,venda,apartamento,2024-12-25 21:45:40
"Ingleses do Rio Vermelho, Florianópolis",R$ 794.280,92 m²,3,2,2,Rua Valmor Della Giustina,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-churrasqueira-ingleses-do-rio-vermelho-florianopolis-92m2-id-2766018577/,venda,apartamento,2024-12-25 21:45:40
"Ingleses do Rio Vermelho, Florianópolis",R$ 599.000,164 m²,3,2,2,Rua do Engenho Novo,https://www.zapimoveis.com.br/imovel/venda-cobertura-3-quartos-mobiliado-ingleses-do-rio-vermelho-florianopolis-164m2-id-2682396078/,venda,apartamento,2024-12-25 21:45:40
"Ingleses do Rio Vermelho, Florianópolis",R$ 995.000,88 m²,3,2,2,Estrada Dom João Becker,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-churrasqueira-ingleses-do-rio-vermelho-florianopolis-88m2-id-2544925300/,venda,apartamento,2024-12-25 21:45:40
"Agronômica, Florianópolis",R$ 1.167.535,121 m²,3,2,1,Rua Rui Barbosa,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-academia-agronomica-florianopolis-121m2-id-2765473016/,venda,apartamento,2024-12-25 21:45:40
"Itacorubi, Florianópolis",R$ 1.206.000,129 - 136 m²,3,1 - 4,2,Rua Pastor William Richard Schisler Filho,,venda,apartamento,2024-12-25 21:45:40
"Itacorubi, Florianópolis",R$ 1.206.000,129 - 136 m²,3,1 - 4,2,Rua Pastor William Richard Schisler Filho,,venda,apartamento,2024-12-25 21:45:40
"Balneário, Florianópolis",R$ 800.000,90 m²,3,2,1,Rua São José,,venda,apartamento,2024-12-25 21:45:40
"Balneário, Florianópolis",R$ 800.000,90 m²,3,2,1,Rua São José,,venda,apartamento,2024-12-25 21:45:40
"Itacorubi, Florianópolis",R$ 550.000,72 m²,3,1,1,Rua Pastor William Richard Schisler Filho,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-mobiliado-itacorubi-florianopolis-72m2-id-2765480921/,venda,apartamento,2024-12-25 21:45:40
"Córrego Grande, Florianópolis",R$ 1.330.000,120 m²,3,2,2,Rua João Pio Duarte Silva,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-mobiliado-corrego-grande-florianopolis-120m2-id-2766078991/,venda,apartamento,2024-12-25 21:45:40
"Canto, Florianópolis",R$ 530.000,92 m²,3,1,1,Rua Araci Vaz Callado,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-interfone-canto-florianopolis-92m2-id-2736270513/,venda,apartamento,2024-12-25 21:45:40
"Ingleses do Rio Vermelho, Florianópolis",R$ 650.000,150 m²,3,1,1,Servidão Nossa Senhora do Amparo,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-churrasqueira-ingleses-do-rio-vermelho-florianopolis-150m2-id-2515628784/,venda,apartamento,2024-12-25 21:45:40
"Balneário, Florianópolis",R$ 1.200.000,91 m²,3,2,1,Rua Sérgio Gil,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-balneario-florianopolis-91m2-id-2766510880/,venda,apartamento,2024-12-25 21:45:40
"Capoeiras, Florianópolis",R$ 900.000,169 m²,3,1,1,Rua Desembargador Gil Costa,https://www.zapimoveis.com.br/imovel/venda-cobertura-3-quartos-mobiliado-capoeiras-florianopolis-169m2-id-2664374114/,venda,apartamento,2024-12-25 21:45:40
"Saco dos Limões, Florianópolis",R$ 650.000,92 - 93 m²,3,2,1,Rua Deputado Antônio Edu Vieira,,venda,apartamento,2024-12-25 21:45:40
"Saco dos Limões, Florianópolis",R$ 650.000,92 - 93 m²,3,2,1,Rua Deputado Antônio Edu Vieira,,venda,apartamento,2024-12-25 21:45:40
"Balneário, Florianópolis",R$ 650.000,65 - 95 m²,3,2,1,Rua São José,,venda,apartamento,2024-12-25 21:45:40
"Balneário, Florianópolis",R$ 650.000,65 - 95 m²,3,2,1,Rua São José,,venda,apartamento,2024-12-25 21:45:40
"Jardim Atlântico, Florianópolis",R$ 350.000,70 m²,3,1,,Avenida Marinheiro Max Schramm,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-churrasqueira-jardim-atlantico-florianopolis-70m2-id-2764777675/,venda,apartamento,2024-12-25 21:45:40
"Canto, Florianópolis",R$ 995.000,123 m²,3,2,1,Rua Afonso Pena,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-canto-florianopolis-123m2-id-2764389659/,venda,apartamento,2024-12-25 21:45:40
"Canto, Florianópolis",R$ 720.000,79 m²,3,2,,Rua Professora Antonieta de Barros,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-mobiliado-canto-florianopolis-79m2-id-2764408743/,venda,apartamento,2024-12-25 21:45:40
"Capoeiras, Florianópolis",R$ 350.000,68 m²,3,1,,Rua Comandante José Ricardo Nunes,,venda,apartamento,2024-12-25 21:45:40
"Capoeiras, Florianópolis",R$ 350.000,68 m²,3,1,,Rua Comandante José Ricardo Nunes,,venda,apartamento,2024-12-25 21:45:40
"Centro, Florianópolis",R$ 850.000,97 m²,3,2,,Rua Ferreira Lima,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-mobiliado-centro-florianopolis-97m2-id-2760092208/,venda,apartamento,2024-12-25 21:45:40
"Balneário, Florianópolis",R$ 490.000,107 - 108 m²,3,2,1,Rua José Cândido da Silva,,venda,apartamento,2024-12-25 21:45:40
"Balneário, Florianópolis",R$ 490.000,107 - 108 m²,3,2,1,Rua José Cândido da Silva,,venda,apartamento,2024-12-25 21:45:40
"Canto, Florianópolis",R$ 1.100.000,109 - 111 m²,3,2 - 4,1 - 2,Rua Agapito Veloso,,venda,apartamento,2024-12-25 21:45:40
"Canto, Florianópolis",R$ 1.100.000,109 - 111 m²,3,2 - 4,1 - 2,Rua Agapito Veloso,,venda,apartamento,2024-12-25 21:45:40
"Capoeiras, Florianópolis",R$ 550.000,77 - 100 m²,3,1 - 2,2,Rua Santos Saraiva,,venda,apartamento,2024-12-25 21:45:40
"Capoeiras, Florianópolis",R$ 550.000,77 - 100 m²,3,1 - 2,2,Rua Santos Saraiva,,venda,apartamento,2024-12-25 21:45:40
"Ingleses do Rio Vermelho, Florianópolis",R$ 500.000,120 m²,3,1,1,Servidão Três Marias,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-mobiliado-ingleses-do-rio-vermelho-florianopolis-120m2-id-2500233494/,venda,apartamento,2024-12-25 21:45:40
"Ingleses do Rio Vermelho, Florianópolis",R$ 535.000,75 m²,3,2,1,Servidão Calêndula,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-mobiliado-ingleses-do-rio-vermelho-florianopolis-75m2-id-2765784128/,venda,apartamento,2024-12-25 21:45:40
"Ingleses do Rio Vermelho, Florianópolis",R$ 805.000,81 m²,3,1,1,Rodovia Armando Calil Bulos,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-ingleses-do-rio-vermelho-florianopolis-81m2-id-2672504305/,venda,apartamento,2024-12-25 21:45:40
"Ingleses do Rio Vermelho, Florianópolis",R$ 690.000,125 m²,3,2,1,Rua Dário Manoel Cardoso,https://www.zapimoveis.com.br/imovel/venda-cobertura-3-quartos-mobiliado-ingleses-do-rio-vermelho-florianopolis-125m2-id-2654443859/,venda,apartamento,2024-12-25 21:45:40
"Abraão, Florianópolis",R$ 1.380.000,112 m²,3,2 - 3,2,Rua João Meirelles,,venda,apartamento,2024-12-25 21:45:40
"Abraão, Florianópolis",R$ 1.380.000,112 m²,3,2 - 3,2,Rua João Meirelles,,venda,apartamento,2024-12-25 21:45:40
"Centro, Florianópolis",R$ 690.000,83 m²,3,1,,Rua Almirante Lamego,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-salao-de-festas-centro-florianopolis-83m2-id-2765471625/,venda,apartamento,2024-12-25 21:45:40
"Ingleses do Rio Vermelho, Florianópolis",R$ 800.000,97 m²,3,1,1,Rua Abel Álvares Cabral Júnior,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-ingleses-do-rio-vermelho-florianopolis-97m2-id-2766008827/,venda,apartamento,2024-12-25 21:45:40
"Coloninha, Florianópolis",R$ 799.990,80 m²,3,2,2,Rua Joaquim Nabuco,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-churrasqueira-coloninha-florianopolis-80m2-id-2642425669/,venda,apartamento,2024-12-25 21:45:40
"Ribeirão da Ilha, Florianópolis",R$ 900.000,82 - 83 m²,3,1 - 2,1,Rodovia Baldicero Filomeno,,venda,apartamento,2024-12-25 21:45:40
"Ribeirão da Ilha, Florianópolis",R$ 900.000,82 - 83 m²,3,1 - 2,1,Rodovia Baldicero Filomeno,,venda,apartamento,2024-12-25 21:45:40
"Bom Abrigo, Florianópolis",R$ 891.900,109 m²,3,2,,Rua Fernando Ferreira de Mello,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-playground-bom-abrigo-florianopolis-109m2-id-2765561915/,venda,apartamento,2024-12-25 21:45:40
"Ingleses do Rio Vermelho, Florianópolis",R$ 390.000,92 m²,3,2,1,Servidão Nilson Pereira da Cunha,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-churrasqueira-ingleses-do-rio-vermelho-florianopolis-92m2-id-2765740929/,venda,apartamento,2024-12-25 21:45:40
"Coqueiros, Florianópolis",R$ 920.000,88 m²,3,2,1,Rua Desembargador Pedro Silva,,venda,apartamento,2024-12-25 21:45:40
"Coqueiros, Florianópolis",R$ 920.000,88 m²,3,2,1,Rua Desembargador Pedro Silva,,venda,apartamento,2024-12-25 21:45:40
"Capoeiras, Florianópolis",R$ 550.000,83 m²,3,2,2,Avenida Vereador Nagib Jabor,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-capoeiras-florianopolis-83m2-id-2646141590/,venda,apartamento,2024-12-25 21:45:40
"Capoeiras, Florianópolis",R$ 640.000,80 m²,3,2,1,,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-churrasqueira-capoeiras-florianopolis-80m2-id-2765364939/,venda,apartamento,2024-12-25 21:45:40
"Ingleses do Rio Vermelho, Florianópolis",R$ 1.200.000,135 m²,3,2,2,Rodovia João Gualberto Soares,https://www.zapimoveis.com.br/imovel/venda-cobertura-3-quartos-mobiliado-ingleses-do-rio-vermelho-florianopolis-135m2-id-2750727523/,venda,apartamento,2024-12-25 21:45:40
"Ingleses do Rio Vermelho, Florianópolis",R$ 1.219.520,196 m²,3,2,2,Avenida Lions Internacional,https://www.zapimoveis.com.br/imovel/venda-cobertura-3-quartos-com-churrasqueira-ingleses-do-rio-vermelho-florianopolis-196m2-id-2658963002/,venda,apartamento,2024-12-25 21:45:40
"Agronômica, Florianópolis",R$ 1.649.000,113 - 116 m²,3,1 - 4,3,Rua Idalina Pereira dos Santos,,venda,apartamento,2024-12-25 21:45:40
"Agronômica, Florianópolis",R$ 1.649.000,113 - 116 m²,3,1 - 4,3,Rua Idalina Pereira dos Santos,,venda,apartamento,2024-12-25 21:45:40
"Canto, Florianópolis",R$ 1.150.000,127 m²,3,2,2,Avenida Santa Catarina,,venda,apartamento,2024-12-25 21:45:40
"Canto, Florianópolis",R$ 1.150.000,127 m²,3,2,2,Avenida Santa Catarina,,venda,apartamento,2024-12-25 21:45:40
"Monte Verde, Florianópolis",R$ 954.000,82 - 90 m²,2 - 3,1 - 2,1 - 2,Rua Almíscar,,venda,apartamento,2024-12-25 21:45:40
"Monte Verde, Florianópolis",R$ 954.000,82 - 90 m²,2 - 3,1 - 2,1 - 2,Rua Almíscar,,venda,apartamento,2024-12-25 21:45:40
"Agronômica, Florianópolis",R$ 790.000,76 - 77 m²,3,2,1,Rua Joaquim Costa,,venda,apartamento,2024-12-25 21:45:40
"Agronômica, Florianópolis",R$ 790.000,76 - 77 m²,3,2,1,Rua Joaquim Costa,,venda,apartamento,2024-12-25 21:45:40
"Ingleses do Rio Vermelho, Florianópolis",R$ 1.100.000,130 m²,3,2,1,Servidão Professor Nilson José de Jesus,https://www.zapimoveis.com.br/imovel/venda-cobertura-3-quartos-mobiliado-ingleses-do-rio-vermelho-florianopolis-130m2-id-2589636585/,venda,apartamento,2024-12-25 21:45:40
"Ingleses do Rio Vermelho, Florianópolis",R$ 1.200.000,117 m²,3,1,2,Rua Silveira,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-mobiliado-ingleses-do-rio-vermelho-florianopolis-117m2-id-2563524288/,venda,apartamento,2024-12-25 21:45:40
"Ingleses do Rio Vermelho, Florianópolis",R$ 526.260,90 m²,3,2,1,Servidão Ayrton Senna,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-espaco-gourmet-ingleses-do-rio-vermelho-florianopolis-90m2-id-2749415308/,venda,apartamento,2024-12-25 21:45:40
"Estreito, Florianópolis",R$ 620.000,81 m²,3,2,1,Rua Quatorze de Julho,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-salao-de-festas-estreito-florianopolis-81m2-id-2765514345/,venda,apartamento,2024-12-25 21:45:40
"Ingleses do Rio Vermelho, Florianópolis",R$ 426.000,76 m²,3,1,1,Rua Laurindo Elias de Oliveira,,venda,apartamento,2024-12-25 21:45:40
"Ingleses do Rio Vermelho, Florianópolis",R$ 426.000,76 m²,3,1,1,Rua Laurindo Elias de Oliveira,,venda,apartamento,2024-12-25 21:45:40
"Bom Abrigo, Florianópolis",R$ 950.000,126 m²,3,2,1,Rua Fernando Ferreira de Mello,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-churrasqueira-bom-abrigo-florianopolis-126m2-id-2763582516/,venda,apartamento,2024-12-25 21:45:40
"Canto, Florianópolis",R$ 570.000,103 m²,3,2,1,Rua José Licínio Lopes,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-academia-canto-florianopolis-103m2-id-2765514331/,venda,apartamento,2024-12-25 21:45:40
"Canto, Florianópolis",R$ 530.000,92 m²,3,1,1,Rua Araci Vaz Callado,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-cozinha-canto-florianopolis-92m2-id-2765093563/,venda,apartamento,2024-12-25 21:45:40
"Itacorubi, Florianópolis",R$ 785.000,83 m²,3,1,2,Rodovia Amaro Antônio Vieira,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-itacorubi-florianopolis-83m2-id-2766441615/,venda,apartamento,2024-12-25 21:45:40
"Ingleses do Rio Vermelho, Florianópolis",R$ 750.000,138 m²,3,1,2,Servidão Elizabeth Helena Richter Cordeiro,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-mobiliado-ingleses-do-rio-vermelho-florianopolis-138m2-id-2500234612/,venda,apartamento,2024-12-25 21:45:40
"Itacorubi, Florianópolis",R$ 670.000,91 m²,3,1,1,Rodovia Amaro Antônio Vieira,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-itacorubi-florianopolis-91m2-id-2765535725/,venda,apartamento,2024-12-25 21:45:40
"Canto, Florianópolis",R$ 1.152.000,92 m²,3,1,1,Rua Afonso Pena,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-academia-canto-florianopolis-92m2-id-2765745625/,venda,apartamento,2024-12-25 21:45:40
"Ingleses do Rio Vermelho, Florianópolis",R$ 750.000,90 m²,3,1,1,Rua Adiles Della Giustina,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-varanda-ingleses-do-rio-vermelho-florianopolis-90m2-id-2650715798/,venda,apartamento,2024-12-25 21:45:40
"Saco Grande, Florianópolis",R$ 1.090.000,99 m²,3,2,2,Rodovia Virgílio Várzea,,venda,apartamento,2024-12-25 21:45:40
"Saco Grande, Florianópolis",R$ 1.090.000,99 m²,3,2,2,Rodovia Virgílio Várzea,,venda,apartamento,2024-12-25 21:45:40
"Capoeiras, Florianópolis",R$ 540.000,66 m²,3,1,1,Rua Jornalista Ildefonso Juvenal,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-mobiliado-capoeiras-florianopolis-66m2-id-2765033432/,venda,apartamento,2024-12-25 21:45:40
"Jardim Atlântico, Florianópolis",R$ 836.656,84 - 93 m²,3,2 - 3,2,Rua Irmã Bonavita,,venda,apartamento,2024-12-25 21:45:40
"Jardim Atlântico, Florianópolis",R$ 836.656,84 - 93 m²,3,2 - 3,2,Rua Irmã Bonavita,,venda,apartamento,2024-12-25 21:45:40
"Jardim Atlântico, Florianópolis",R$ 724.900,95 m²,3,2,2,Rua Pintor Eduardo Dias,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-jardim-atlantico-florianopolis-95m2-id-2725405312/,venda,apartamento,2024-12-25 21:45:40
"Carvoeira, Florianópolis",R$ 1.060.000,72 m²,3,2,2,Rua das Cerejeiras,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-churrasqueira-carvoeira-florianopolis-72m2-id-2683912744/,venda,apartamento,2024-12-25 21:45:40
"Ingleses do Rio Vermelho, Florianópolis",R$ 615.000,150 m²,3,2,1,Servidão Capivari,https://www.zapimoveis.com.br/imovel/venda-cobertura-3-quartos-com-churrasqueira-ingleses-do-rio-vermelho-florianopolis-150m2-id-2754168005/,venda,apartamento,2024-12-25 21:45:40
"Saco Grande, Florianópolis",R$ 1.166.000,98 m²,3,2,2,Rodovia Virgílio Várzea,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-saco-grande-florianopolis-98m2-id-2731233416/,venda,apartamento,2024-12-25 21:45:40
"Capoeiras, Florianópolis",R$ 699.000,80 m²,3,2,1,Rua Joaquim Nabuco,,venda,apartamento,2024-12-25 21:45:40
"Capoeiras, Florianópolis",R$ 699.000,80 m²,3,2,1,Rua Joaquim Nabuco,,venda,apartamento,2024-12-25 21:45:40
"Trindade, Florianópolis",R$ 949.900,100 m²,3,2,2,Servidão Cristiano Wanderley Faria,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-trindade-florianopolis-100m2-id-2765471821/,venda,apartamento,2024-12-25 21:45:40
"Itacorubi, Florianópolis",R$ 1.265.000,92 m²,3,2,2,Rua Caminho do Engenho,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-mobiliado-itacorubi-florianopolis-92m2-id-2762896184/,venda,apartamento,2024-12-25 21:45:40
"Coloninha, Florianópolis",R$ 690.000,83 m²,3,1,1,Rua João Evangelista da Costa,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-churrasqueira-coloninha-florianopolis-83m2-id-2766202215/,venda,apartamento,2024-12-25 21:45:40
"Carvoeira, Florianópolis",R$ 790.000,92 m²,3,2,1,Rua Capitão Romualdo de Barros,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-carvoeira-florianopolis-92m2-id-2668018170/,venda,apartamento,2024-12-25 21:45:40
"Capoeiras, Florianópolis",R$ 600.000,84 m²,3,2,1 - 2,Avenida Vereador Nagib Jabor,,venda,apartamento,2024-12-25 21:45:40
"Capoeiras, Florianópolis",R$ 600.000,84 m²,3,2,1 - 2,Avenida Vereador Nagib Jabor,,venda,apartamento,2024-12-25 21:45:40
"Capoeiras, Florianópolis",R$ 1.000.000,91 m²,3,2,2,Rua Thiago da Fonseca,,venda,apartamento,2024-12-25 21:45:40
"Capoeiras, Florianópolis",R$ 1.000.000,91 m²,3,2,2,Rua Thiago da Fonseca,,venda,apartamento,2024-12-25 21:45:40
"Lagoa da Conceição, Florianópolis",R$ 750.000,68 - 69 m²,3,1 - 2,1,Rua Nossa Senhora da Conceição,,venda,apartamento,2024-12-25 21:45:40
"Lagoa da Conceição, Florianópolis",R$ 750.000,68 - 69 m²,3,1 - 2,1,Rua Nossa Senhora da Conceição,,venda,apartamento,2024-12-25 21:45:40
