titulo,valor,metragem,quartos,banheiros,vagas,endereco,link,categoria,tipo,timestamp
"Jurerê, Florianópolis",R$ 5.500/dia,370 m²,5,5,5,Rua dos Robaletes,https://www.zapimoveis.com.br/imovel/aluguel-casa-5-quartos-mobiliado-jurere-florianopolis-370m2-id-2659279480/,aluguel,casa,2024-12-24 18:43:58
"Campeche, Florianópolis",R$ 7.000/mês,162 m²,3,3,1,Rua Doutor Cláudio Américo Prates,https://www.zapimoveis.com.br/imovel/aluguel-casa-3-quartos-campeche-florianopolis-162m2-id-2743592965/,aluguel,casa,2024-12-24 18:43:58
"Santa Mônica, Florianópolis",R$ 22.000/mês,252 m²,5,4,6,Rua Professor Paulo Roberto Martins,https://www.zapimoveis.com.br/imovel/aluguel-casa-5-quartos-com-piscina-santa-monica-florianopolis-252m2-id-2599238160/,aluguel,casa,2024-12-24 18:43:58
"Campeche, Florianópolis",R$ 7.400/mês,160 m²,3,3,2,Travessa Ibiza,https://www.zapimoveis.com.br/imovel/aluguel-casa-3-quartos-com-quintal-campeche-florianopolis-160m2-id-2751311934/,aluguel,casa,2024-12-24 18:43:58
"Daniela, Florianópolis",R$ 2.500/dia,250 m²,3,3,3,Rua dos Girassóis,https://www.zapimoveis.com.br/imovel/aluguel-casa-3-quartos-com-piscina-daniela-florianopolis-250m2-id-2736130020/,aluguel,casa,2024-12-24 18:43:58
"Campeche, Florianópolis",R$ 3.150/mês,50 m²,2,1,1,Rua Tenente Orlando Bastos Schroder,https://www.zapimoveis.com.br/imovel/aluguel-casa-2-quartos-com-area-de-servico-campeche-florianopolis-50m2-id-2758634913/,aluguel,casa,2024-12-24 18:43:58
"Centro, Florianópolis",R$ 3.600/mês,76 m²,3,1,1,Rua Fernando Mendes de Souza,https://www.zapimoveis.com.br/imovel/aluguel-casa-3-quartos-mobiliado-centro-florianopolis-76m2-id-2754906394/,aluguel,casa,2024-12-24 18:43:58
"Agronômica, Florianópolis",R$ 5.000/mês,121 m²,3,1,1,Rua Embaixador Edmundo da Luz Pinto,https://www.zapimoveis.com.br/imovel/aluguel-casa-3-quartos-agronomica-florianopolis-121m2-id-2754902573/,aluguel,casa,2024-12-24 18:43:58
"Ribeirão da Ilha, Florianópolis",R$ 8.200/mês,212 m²,3,4,2,Rua Jabuticabeira do Sul,https://www.zapimoveis.com.br/imovel/aluguel-casa-3-quartos-mobiliado-ribeirao-da-ilha-florianopolis-212m2-id-2761605036/,aluguel,casa,2024-12-24 18:43:58
"Capoeiras, Florianópolis",R$ 2.400/mês,65 m²,2,1,1,Rua Thiago da Fonseca,https://www.zapimoveis.com.br/imovel/aluguel-casa-2-quartos-com-cozinha-capoeiras-florianopolis-65m2-id-2751188171/,aluguel,casa,2024-12-24 18:43:58
"Campeche, Florianópolis",R$ 3.650/mês,45 m²,2,1,1,Rua do Gramal,https://www.zapimoveis.com.br/imovel/aluguel-casa-2-quartos-mobiliado-campeche-florianopolis-45m2-id-2749423821/,aluguel,casa,2024-12-24 18:43:58
"Jurerê Internacional, Florianópolis",R$ 2.150/dia,10 m²,5,5,1,Avenida das Lagostas,https://www.zapimoveis.com.br/imovel/aluguel-casa-5-quartos-mobiliado-jurere-internacional-florianopolis-10m2-id-2514493578/,aluguel,casa,2024-12-24 18:43:58
"Itacorubi, Florianópolis",R$ 5.200/mês,111 m²,2,2,5,Rua Quilombo,https://www.zapimoveis.com.br/imovel/aluguel-casa-2-quartos-mobiliado-itacorubi-florianopolis-111m2-id-2761217940/,aluguel,casa,2024-12-24 18:43:58
"Canasvieiras, Florianópolis",R$ 3.500/dia,400 m²,7,6,6,Rua Doutor João de Oliveira,https://www.zapimoveis.com.br/imovel/aluguel-casa-7-quartos-mobiliado-canasvieiras-florianopolis-400m2-id-2760471747/,aluguel,casa,2024-12-24 18:43:58
"Balneário, Florianópolis",R$ 14.000/mês,330 m²,5,4,5,Rua Abelardo Luz,https://www.zapimoveis.com.br/imovel/aluguel-casa-5-quartos-balneario-florianopolis-330m2-id-2631901247/,aluguel,casa,2024-12-24 18:43:58
"Ingleses do Rio Vermelho, Florianópolis",R$ 4.200/ano,135 m²,3,3,1,,https://www.zapimoveis.com.br/imovel/aluguel-sobrados-3-quartos-com-churrasqueira-ingleses-do-rio-vermelho-florianopolis-135m2-id-2756526449/,aluguel,casa,2024-12-24 18:43:58
"Lagoa da Conceição, Florianópolis",R$ 8.300/mês,188 m²,3,2,2,Rua Arlindo Isaac da Costa,https://www.zapimoveis.com.br/imovel/aluguel-casa-3-quartos-lagoa-da-conceicao-florianopolis-188m2-id-2750377313/,aluguel,casa,2024-12-24 18:43:58
"Campeche, Florianópolis",R$ 11.000/mês,200 m²,3,2,2,Servidão Caminho das Gralhas,,aluguel,casa,2024-12-24 18:43:58
"Campeche, Florianópolis",R$ 11.000/mês,200 m²,3,2,2,Servidão Caminho das Gralhas,,aluguel,casa,2024-12-24 18:43:58
"Trindade, Florianópolis",R$ 2.500/mês,76 m²,2,1,,Rua Francisco Anastácio Pires,https://www.zapimoveis.com.br/imovel/aluguel-casa-2-quartos-mobiliado-trindade-florianopolis-76m2-id-2761789129/,aluguel,casa,2024-12-24 18:43:58
"Jurerê Internacional, Florianópolis",R$ 5.500/dia,221 m²,5,5,2,Rua das Palombetas,https://www.zapimoveis.com.br/imovel/aluguel-casa-5-quartos-mobiliado-jurere-internacional-florianopolis-221m2-id-2669848635/,aluguel,casa,2024-12-24 18:43:58
"Ingleses do Rio Vermelho, Florianópolis",R$ 4.800/mês,111 m²,3,2,1,Servidão do Gerivá,https://www.zapimoveis.com.br/imovel/aluguel-casa-3-quartos-ingleses-do-rio-vermelho-florianopolis-111m2-id-2763788917/,aluguel,casa,2024-12-24 18:43:58
"Jurerê Internacional, Florianópolis",R$ 17.000/mês,252 - 300 m²,5,4 - 5,1 - 4,Rua dos Amborés,,aluguel,casa,2024-12-24 18:43:58
"Jurerê Internacional, Florianópolis",R$ 17.000/mês,252 - 300 m²,5,4 - 5,1 - 4,Rua dos Amborés,,aluguel,casa,2024-12-24 18:43:58
"Morro das Pedras, Florianópolis",R$ 6.750/mês,102 m²,3,2,2,Rua Sagrado Coração de Jesus,https://www.zapimoveis.com.br/imovel/aluguel-casa-de-condominio-3-quartos-morro-das-pedras-florianopolis-102m2-id-2755012076/,aluguel,casa,2024-12-24 18:43:58
"José Mendes, Florianópolis",R$ 2.000/mês,74 m²,1,1,,Servidão Siqueira,https://www.zapimoveis.com.br/imovel/aluguel-casa-1-quarto-jose-mendes-florianopolis-74m2-id-2736462546/,aluguel,casa,2024-12-24 18:43:58
"Pântano do Sul, Florianópolis",R$ 25.000/mês,322 m²,7,8,10,Estrada João Belarmino da Silva,https://www.zapimoveis.com.br/imovel/aluguel-casa-7-quartos-mobiliado-pantano-do-sul-florianopolis-322m2-id-2753175665/,aluguel,casa,2024-12-24 18:43:58
"Cachoeira do Bom Jesus, Florianópolis",R$ 3.700/dia,350 m²,6,7,3,Rua da Baliza,https://www.zapimoveis.com.br/imovel/aluguel-sobrados-6-quartos-cachoeira-do-bom-jesus-florianopolis-350m2-id-2748191804/,aluguel,casa,2024-12-24 18:43:58
"Cachoeira do Bom Jesus, Florianópolis",R$ 1.200/dia,190 m²,4,3,2,Avenida Luiz Boiteux Piazza,https://www.zapimoveis.com.br/imovel/aluguel-casa-4-quartos-mobiliado-cachoeira-do-bom-jesus-florianopolis-190m2-id-1039636297/,aluguel,casa,2024-12-24 18:43:58
"Ingleses do Rio Vermelho, Florianópolis",R$ 700/dia,184 m²,2,2,1,,https://www.zapimoveis.com.br/imovel/aluguel-casa-2-quartos-ingleses-do-rio-vermelho-florianopolis-184m2-id-2589048618/,aluguel,casa,2024-12-24 18:43:58
"Jardim Atlântico, Florianópolis",R$ 4.700/mês,126 m²,4,2,1,Rua Cid Rocha Amaral,https://www.zapimoveis.com.br/imovel/aluguel-casa-4-quartos-jardim-atlantico-florianopolis-126m2-id-2754905907/,aluguel,casa,2024-12-24 18:43:58
"Campeche, Florianópolis",R$ 17.000/mês,300 m²,5,7,4,Avenida Pequeno Príncipe,https://www.zapimoveis.com.br/imovel/aluguel-casa-de-condominio-5-quartos-com-interfone-campeche-florianopolis-300m2-id-2757583773/,aluguel,casa,2024-12-24 18:43:58
"Canto, Florianópolis",R$ 4.500/mês,103 m²,4,2,2,Rua Tereza Cristina,https://www.zapimoveis.com.br/imovel/aluguel-casa-4-quartos-canto-florianopolis-103m2-id-2759367219/,aluguel,casa,2024-12-24 18:43:58
"Coqueiros, Florianópolis",R$ 6.900/mês,174 m²,3,2,3,Rua Santos Lostada,https://www.zapimoveis.com.br/imovel/aluguel-sobrados-3-quartos-mobiliado-coqueiros-florianopolis-174m2-id-2757880040/,aluguel,casa,2024-12-24 18:43:58
"João Paulo, Florianópolis",R$ 16.900/mês,476 - 486 m²,5,2 - 6,4 - 6,Rua Júlio Vieira,,aluguel,casa,2024-12-24 18:43:58
"João Paulo, Florianópolis",R$ 16.900/mês,476 - 486 m²,5,2 - 6,4 - 6,Rua Júlio Vieira,,aluguel,casa,2024-12-24 18:43:58
"Canasvieiras, Florianópolis",R$ 500/dia,80 m²,2,1,1,Servidão João Aurélio Valente,https://www.zapimoveis.com.br/imovel/aluguel-casa-2-quartos-mobiliado-canasvieiras-florianopolis-80m2-id-2760279116/,aluguel,casa,2024-12-24 18:43:58
"Lagoa da Conceição, Florianópolis",R$ 8.300/mês,188 m²,3,3,2,Rua Cora Coralina,,aluguel,casa,2024-12-24 18:43:58
"Lagoa da Conceição, Florianópolis",R$ 8.300/mês,188 m²,3,3,2,Rua Cora Coralina,,aluguel,casa,2024-12-24 18:43:58
"Daniela, Florianópolis",R$ 2.900/dia,220 m²,3,3,3,Rua dos Cáctus,https://www.zapimoveis.com.br/imovel/aluguel-sobrados-3-quartos-mobiliado-daniela-florianopolis-220m2-id-2677569100/,aluguel,casa,2024-12-24 18:43:58
"Ribeirão da Ilha, Florianópolis",R$ 3.300/mês,89 m²,2,2,1,Rua Ingá Mirim,https://www.zapimoveis.com.br/imovel/aluguel-casa-2-quartos-ribeirao-da-ilha-florianopolis-89m2-id-2760030973/,aluguel,casa,2024-12-24 18:43:58
"Campeche, Florianópolis",R$ 6.500/mês,108 m²,4,3,,Servidão Canto do Tucano,https://www.zapimoveis.com.br/imovel/aluguel-casa-4-quartos-com-quintal-campeche-florianopolis-108m2-id-2755112794/,aluguel,casa,2024-12-24 18:43:58
"Coqueiros, Florianópolis",R$ 14.500/mês,350 m²,4,5,5,Rua Pascoal Simone,https://www.zapimoveis.com.br/imovel/aluguel-casa-4-quartos-mobiliado-coqueiros-florianopolis-350m2-id-2751402202/,aluguel,casa,2024-12-24 18:43:58
"Campeche, Florianópolis",R$ 7.700/mês,180 m²,3,3,2,Travessa Ibiza,,aluguel,casa,2024-12-24 18:43:58
"Campeche, Florianópolis",R$ 7.700/mês,180 m²,3,3,2,Travessa Ibiza,,aluguel,casa,2024-12-24 18:43:58
"Carianos, Florianópolis",R$ 4.600/mês,122 m²,3,3,1,Rua Ipê Rosa,https://www.zapimoveis.com.br/imovel/aluguel-casa-3-quartos-carianos-florianopolis-122m2-id-2760012251/,aluguel,casa,2024-12-24 18:43:58
"Campeche, Florianópolis",R$ 6.000/mês,135 m²,3,4,2,Servidão Vítor H das Chagas,https://www.zapimoveis.com.br/imovel/aluguel-casa-3-quartos-com-ar-condicionado-campeche-florianopolis-135m2-id-2733272617/,aluguel,casa,2024-12-24 18:43:58
"Rio Tavares, Florianópolis",R$ 4.500/mês,300 m²,2,2,4,Servidão Cachoeira,https://www.zapimoveis.com.br/imovel/aluguel-casa-2-quartos-com-varanda-gourmet-rio-tavares-florianopolis-300m2-id-2763255292/,aluguel,casa,2024-12-24 18:43:58
"Campeche, Florianópolis",R$ 2.600/mês,60 m²,2,1,1,Servidão Francisco Cândido Xavier,https://www.zapimoveis.com.br/imovel/aluguel-casa-2-quartos-com-cozinha-campeche-florianopolis-60m2-id-2756316937/,aluguel,casa,2024-12-24 18:43:58
"Jurerê Internacional, Florianópolis",R$ 5.000/dia,250 m²,4,6,2,Rua dos Badejos,https://www.zapimoveis.com.br/imovel/aluguel-casa-4-quartos-mobiliado-jurere-internacional-florianopolis-250m2-id-2508560151/,aluguel,casa,2024-12-24 18:43:58
"Canto, Florianópolis",R$ 2.500/mês,110 m²,3,1,,Rua Tupinambá,https://www.zapimoveis.com.br/imovel/aluguel-casa-3-quartos-com-cozinha-canto-florianopolis-110m2-id-2765679630/,aluguel,casa,2024-12-24 18:43:58
"Canasvieiras, Florianópolis",R$ 1.100/dia,100 m²,3,2,1,Rua Madre Maria Vilac,https://www.zapimoveis.com.br/imovel/aluguel-casa-de-condominio-3-quartos-canasvieiras-florianopolis-100m2-id-2636010418/,aluguel,casa,2024-12-24 18:43:58
"Trindade, Florianópolis",R$ 6.500/mês,221 m²,4,1 - 2,2 - 7,Rua Capitão Pedro Bruno de Lima,,aluguel,casa,2024-12-24 18:43:58
"Trindade, Florianópolis",R$ 6.500/mês,221 m²,4,1 - 2,2 - 7,Rua Capitão Pedro Bruno de Lima,,aluguel,casa,2024-12-24 18:43:58
"Trindade, Florianópolis",R$ 7.900/mês,160 m²,3,4,6,Rua Trajano Margarida,https://www.zapimoveis.com.br/imovel/aluguel-casa-3-quartos-com-churrasqueira-trindade-florianopolis-160m2-id-2669214797/,aluguel,casa,2024-12-24 18:43:58
"Ingleses do Rio Vermelho, Florianópolis",R$ 2.900/dia,280 m²,4,4,3,Estrada Dom João Becker,https://www.zapimoveis.com.br/imovel/aluguel-casa-4-quartos-mobiliado-ingleses-do-rio-vermelho-florianopolis-280m2-id-2638296659/,aluguel,casa,2024-12-24 18:43:58
"Ingleses do Rio Vermelho, Florianópolis",R$ 5.000/mês,122 m²,3,2,1,Servidão Santides Carmelino de Amorim,https://www.zapimoveis.com.br/imovel/aluguel-casa-3-quartos-mobiliado-ingleses-do-rio-vermelho-florianopolis-122m2-id-2761792131/,aluguel,casa,2024-12-24 18:43:58
"Sambaqui, Florianópolis",R$ 23.000/mês,517 m²,5,6,4,Rua Gécio de Souza e Silva,https://www.zapimoveis.com.br/imovel/aluguel-casa-5-quartos-com-piscina-sambaqui-florianopolis-517m2-id-2748247095/,aluguel,casa,2024-12-24 18:43:58
"Jurerê Internacional, Florianópolis",R$ 3.300/dia,400 m²,5,2,1,Rua dos Arenques,https://www.zapimoveis.com.br/imovel/aluguel-casa-5-quartos-com-churrasqueira-jurere-internacional-florianopolis-400m2-id-2754758524/,aluguel,casa,2024-12-24 18:43:58
"Coqueiros, Florianópolis",R$ 12.900/mês,321 m²,4,5 - 6,4 - 5,Rua Papa João XXIII,,aluguel,casa,2024-12-24 18:43:58
"Coqueiros, Florianópolis",R$ 12.900/mês,321 m²,4,5 - 6,4 - 5,Rua Papa João XXIII,,aluguel,casa,2024-12-24 18:43:58
"Campeche, Florianópolis",R$ 5.950/mês,143 m²,3,1,1,Rua Auroreal,https://www.zapimoveis.com.br/imovel/aluguel-casa-3-quartos-campeche-florianopolis-143m2-id-2761720130/,aluguel,casa,2024-12-24 18:43:58
"Campeche, Florianópolis",R$ 3.150/mês,50 m²,2,1,1,Rua Tenente Orlando Bastos Schroder,https://www.zapimoveis.com.br/imovel/aluguel-casa-2-quartos-com-cozinha-campeche-florianopolis-50m2-id-2758634423/,aluguel,casa,2024-12-24 18:43:58
"Ingleses do Rio Vermelho, Florianópolis",R$ 6.500/mês,180 m²,3,3,2,Servidão Nossa Senhora Aparecida,https://www.zapimoveis.com.br/imovel/aluguel-casa-3-quartos-mobiliado-ingleses-do-rio-vermelho-florianopolis-180m2-id-2745385916/,aluguel,casa,2024-12-24 18:43:58
"Jurerê Internacional, Florianópolis",R$ 2.500/dia,300 m²,5,4,2,Rua das Palombetas,https://www.zapimoveis.com.br/imovel/aluguel-casa-5-quartos-com-ar-condicionado-jurere-internacional-florianopolis-300m2-id-2571247015/,aluguel,casa,2024-12-24 18:43:58
"Jardim Atlântico, Florianópolis",R$ 13.900/mês,285 m²,,4,10,Rua Elesbão Pinto da Luz,https://www.zapimoveis.com.br/imovel/aluguel-casa-jardim-atlantico-florianopolis-285m2-id-2759239217/,aluguel,casa,2024-12-24 18:43:58
"Trindade, Florianópolis",R$ 4.000/mês,211 m²,3,1,1,Rua Lídio Tibúrcio Pires,https://www.zapimoveis.com.br/imovel/aluguel-casa-3-quartos-trindade-florianopolis-211m2-id-2740557396/,aluguel,casa,2024-12-24 18:43:58
"Jurerê Internacional, Florianópolis",R$ 3.500/dia,350 m²,5,5,4,Avenida dos Dourados,https://www.zapimoveis.com.br/imovel/aluguel-casa-5-quartos-mobiliado-jurere-internacional-florianopolis-350m2-id-2657451966/,aluguel,casa,2024-12-24 18:43:58
"Cachoeira do Bom Jesus, Florianópolis",R$ 8.500/mês,161 m²,3,4,2,Rua Leonel Pereira,https://www.zapimoveis.com.br/imovel/aluguel-casa-3-quartos-cachoeira-do-bom-jesus-florianopolis-161m2-id-2721141544/,aluguel,casa,2024-12-24 18:43:58
"Coqueiros, Florianópolis",R$ 16.000/mês,298 m²,4,3,4,Rua Pascoal Simone,https://www.zapimoveis.com.br/imovel/aluguel-casa-4-quartos-com-churrasqueira-coqueiros-florianopolis-298m2-id-2742984231/,aluguel,casa,2024-12-24 18:43:58
"Ratones, Florianópolis",R$ 18.000/mês,393 m²,5,3,2,Rua Bento Manoel Ferreira,https://www.zapimoveis.com.br/imovel/aluguel-casa-5-quartos-com-piscina-ratones-florianopolis-393m2-id-2739666724/,aluguel,casa,2024-12-24 18:43:58
"Jurerê Internacional, Florianópolis",R$ 2.600/dia,450 m²,3,2,3,,https://www.zapimoveis.com.br/imovel/aluguel-casa-3-quartos-jurere-internacional-florianopolis-450m2-id-2752999564/,aluguel,casa,2024-12-24 18:43:58
"Cachoeira do Bom Jesus, Florianópolis",R$ 5.800/mês,161 m²,3,2,2,Rua dos Coqueiros Verdes,https://www.zapimoveis.com.br/imovel/aluguel-casa-3-quartos-cachoeira-do-bom-jesus-florianopolis-161m2-id-2748047843/,aluguel,casa,2024-12-24 18:43:58
"São João do Rio Vermelho, Florianópolis",R$ 4.400/mês,78 m²,2,2,,Rua Manoel Petronilho da Silveira,https://www.zapimoveis.com.br/imovel/aluguel-casa-2-quartos-sao-joao-do-rio-vermelho-florianopolis-78m2-id-2757775881/,aluguel,casa,2024-12-24 18:43:58
"Coqueiros, Florianópolis",R$ 16.000/mês,299 m²,4,3,4,Rua Pascoal Simone,https://www.zapimoveis.com.br/imovel/aluguel-casa-4-quartos-coqueiros-florianopolis-299m2-id-2754902268/,aluguel,casa,2024-12-24 18:43:58
"Balneário, Florianópolis",R$ 20.000/mês,450 m²,4,4,4,Rua Santa Tereza,https://www.zapimoveis.com.br/imovel/aluguel-casa-4-quartos-com-churrasqueira-balneario-florianopolis-450m2-id-2739951617/,aluguel,casa,2024-12-24 18:43:58
"Jurerê Internacional, Florianópolis",R$ 6.500/dia,500 m²,4,5,5,Avenida dos Dourados,https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-mobiliado-jurere-internacional-florianopolis-500m2-id-2493809295/,aluguel,casa,2024-12-24 18:43:58
"Ponta das Canas, Florianópolis",R$ 2.830/dia,250 m²,3,4,4,Rua Deputado Fernando Viegas,https://www.zapimoveis.com.br/imovel/aluguel-casa-3-quartos-ponta-das-canas-florianopolis-250m2-id-2668244152/,aluguel,casa,2024-12-24 18:43:58
"Jurerê Internacional, Florianópolis",R$ 18.900/mês,313 m²,4,4,4,Avenida dos Búzios,https://www.zapimoveis.com.br/imovel/aluguel-casa-4-quartos-jurere-internacional-florianopolis-313m2-id-2763787201/,aluguel,casa,2024-12-24 18:43:58
"Córrego Grande, Florianópolis",R$ 6.300/mês,146 m²,3,3,3,Rua Joe Collaço,https://www.zapimoveis.com.br/imovel/aluguel-casa-3-quartos-corrego-grande-florianopolis-146m2-id-2751078147/,aluguel,casa,2024-12-24 18:43:58
"Estreito, Florianópolis",R$ 7.900/mês,260 m²,1,3,3,Rua Doutor Heitor Blum,https://www.zapimoveis.com.br/imovel/aluguel-casa-de-condominio-1-quarto-estreito-florianopolis-260m2-id-2652365039/,aluguel,casa,2024-12-24 18:43:58
"Canasvieiras, Florianópolis",R$ 1.100/dia,115 m²,3,2,3,Rua Desembargador Rid Silva,https://www.zapimoveis.com.br/imovel/aluguel-casa-3-quartos-mobiliado-canasvieiras-florianopolis-sc-115m2-id-2756552745/,aluguel,casa,2024-12-24 18:46:34
"São João do Rio Vermelho, Florianópolis",R$ 5.000/mês,190 m²,3,3,3,,https://www.zapimoveis.com.br/imovel/aluguel-casa-3-quartos-com-churrasqueira-sao-joao-do-rio-vermelho-florianopolis-sc-190m2-id-2755438116/,aluguel,casa,2024-12-24 18:46:34
"Canasvieiras, Florianópolis",R$ 1.100/dia,155 m²,4,4,4,Rua Rodolfo Hickel,https://www.zapimoveis.com.br/imovel/aluguel-sobrados-4-quartos-mobiliado-canasvieiras-florianopolis-sc-155m2-id-2639502357/,aluguel,casa,2024-12-24 18:46:34
"Córrego Grande, Florianópolis",R$ 6.300/mês,146 m²,3,3,3,Rua Joe Collaço,https://www.zapimoveis.com.br/imovel/aluguel-casa-3-quartos-corrego-grande-florianopolis-146m2-id-2751078147/,aluguel,casa,2024-12-24 18:46:34
"Estreito, Florianópolis",R$ 7.900/mês,260 m²,1,3,3,Rua Doutor Heitor Blum,https://www.zapimoveis.com.br/imovel/aluguel-casa-de-condominio-1-quarto-estreito-florianopolis-260m2-id-2652365039/,aluguel,casa,2024-12-24 18:46:34
"Cacupé, Florianópolis",R$ 13.000/mês,164 m²,3,3,2,Estrada Haroldo Soares Glavan,https://www.zapimoveis.com.br/imovel/aluguel-casa-3-quartos-mobiliado-cacupe-florianopolis-164m2-id-2684846036/,aluguel,casa,2024-12-24 18:46:34
"Ingleses do Rio Vermelho, Florianópolis",R$ 2.500/mês,110 m²,2,1,1,Rua Paulina Marques dos Santos,https://www.zapimoveis.com.br/imovel/aluguel-casa-2-quartos-ingleses-do-rio-vermelho-florianopolis-110m2-id-2712094102/,aluguel,casa,2024-12-24 18:46:34
"Trindade, Florianópolis",R$ 3.800/mês,40 m²,1,1,1,Rua São Tomáz de Aquino,https://www.zapimoveis.com.br/imovel/aluguel-casa-1-quarto-com-piscina-trindade-florianopolis-40m2-id-2730233871/,aluguel,casa,2024-12-24 18:46:34
"Campeche, Florianópolis",R$ 4.350/mês,67 m²,2,1,2,Rua Expedicionário Ivo Napoleão,https://www.zapimoveis.com.br/imovel/aluguel-casa-2-quartos-campeche-florianopolis-67m2-id-2753349505/,aluguel,casa,2024-12-24 18:46:34
"Campeche, Florianópolis",R$ 10.500/mês,178 m²,3,4,2,Rua Jardim 600 N,https://www.zapimoveis.com.br/imovel/aluguel-casa-3-quartos-com-churrasqueira-campeche-florianopolis-178m2-id-2761040016/,aluguel,casa,2024-12-24 18:46:34
"Campeche, Florianópolis",R$ 12.000/mês,292 m²,3,3,2,Rua Camarinhas,https://www.zapimoveis.com.br/imovel/aluguel-casa-de-condominio-3-quartos-com-churrasqueira-campeche-florianopolis-292m2-id-2761895022/,aluguel,casa,2024-12-24 18:46:34
"Canasvieiras, Florianópolis",R$ 450/dia,80 m²,2,2,1,Rua Madre Maria Vilac,https://www.zapimoveis.com.br/imovel/aluguel-casa-2-quartos-canasvieiras-florianopolis-80m2-id-2569807335/,aluguel,casa,2024-12-24 18:46:34
"Saco dos Limões, Florianópolis",R$ 6.800/mês,231 m²,2,4,2,Rua Jerônimo José Dias,https://www.zapimoveis.com.br/imovel/aluguel-casa-2-quartos-saco-dos-limoes-florianopolis-231m2-id-2736462545/,aluguel,casa,2024-12-24 18:46:34
"Campeche, Florianópolis",R$ 17.000/mês,410 m²,3,3,6,Avenida Pequeno Príncipe,https://www.zapimoveis.com.br/imovel/aluguel-casa-de-condominio-3-quartos-campeche-florianopolis-410m2-id-2757633520/,aluguel,casa,2024-12-24 18:46:34
"Lagoa da Conceição, Florianópolis",R$ 10.520/mês,240 m²,3,4,3,Rua do Pouso,https://www.zapimoveis.com.br/imovel/aluguel-casa-3-quartos-lagoa-da-conceicao-florianopolis-240m2-id-2746444316/,aluguel,casa,2024-12-24 18:46:34
"Jurerê, Florianópolis",R$ 350/dia,70 m²,2,1,1,Rua das Moreias,https://www.zapimoveis.com.br/imovel/aluguel-casa-2-quartos-mobiliado-jurere-florianopolis-70m2-id-2657348043/,aluguel,casa,2024-12-24 18:46:34
"Carianos, Florianópolis",R$ 2.300/mês,46 m²,1,1,,Rua José Xavier da Rosa,https://www.zapimoveis.com.br/imovel/aluguel-casa-1-quarto-carianos-florianopolis-46m2-id-2754898134/,aluguel,casa,2024-12-24 18:46:34
"Rio Tavares, Florianópolis",R$ 8.000/mês,150 m²,1,3,3,Servidão Maria Ana Cameu,https://www.zapimoveis.com.br/imovel/aluguel-casa-1-quarto-com-cozinha-rio-tavares-florianopolis-150m2-id-2725408949/,aluguel,casa,2024-12-24 18:46:34
"Jurerê Internacional, Florianópolis",R$ 4.500/dia,280 m²,4,4,2,Avenida dos Salmões,https://www.zapimoveis.com.br/imovel/aluguel-casa-4-quartos-mobiliado-jurere-internacional-florianopolis-280m2-id-2657449572/,aluguel,casa,2024-12-24 18:46:34
"Campeche, Florianópolis",R$ 3.600/mês,55 m²,2,1,1,Servidão Nova Esperança,https://www.zapimoveis.com.br/imovel/aluguel-casa-2-quartos-campeche-florianopolis-55m2-id-2762023619/,aluguel,casa,2024-12-24 18:46:34
"Carvoeira, Florianópolis",R$ 5.000/mês,50 m²,1,1,1,Rua Marcus Aurélio Homem,,aluguel,casa,2024-12-24 18:46:34
"Carvoeira, Florianópolis",R$ 5.000/mês,50 m²,1,1,1,Rua Marcus Aurélio Homem,,aluguel,casa,2024-12-24 18:46:34
"Jurerê Internacional, Florianópolis",R$ 3.000/dia,380 m²,4,5,2,Avenida dos Búzios,https://www.zapimoveis.com.br/imovel/aluguel-casa-4-quartos-mobiliado-jurere-internacional-florianopolis-380m2-id-1040115892/,aluguel,casa,2024-12-24 18:46:34
"Campeche, Florianópolis",R$ 6.800/mês,106 m²,3,3,1,Rodovia Francisco Magno Vieira,https://www.zapimoveis.com.br/imovel/aluguel-casa-3-quartos-campeche-florianopolis-106m2-id-2748581103/,aluguel,casa,2024-12-24 18:46:34
"Jurerê Internacional, Florianópolis",R$ 2.500/dia,300 m²,5,5,3,Avenida das Lagostas,https://www.zapimoveis.com.br/imovel/aluguel-casa-5-quartos-mobiliado-jurere-internacional-florianopolis-300m2-id-2650061262/,aluguel,casa,2024-12-24 18:46:34
"Lagoa da Conceição, Florianópolis",R$ 16.000/mês,420 m²,4,5,4,Rua Zélia Gattai,https://www.zapimoveis.com.br/imovel/aluguel-casa-4-quartos-lagoa-da-conceicao-florianopolis-420m2-id-2613769327/,aluguel,casa,2024-12-24 18:46:34
"Campeche, Florianópolis",R$ 7.500/mês,91 m²,2,2,2,Rua das Corticeiras,https://www.zapimoveis.com.br/imovel/aluguel-casa-2-quartos-campeche-florianopolis-91m2-id-2750353139/,aluguel,casa,2024-12-24 18:46:34
"Campeche, Florianópolis",R$ 660/dia,50 m²,1,1,1,Avenida Pequeno Príncipe,https://www.zapimoveis.com.br/imovel/aluguel-casa-1-quarto-mobiliado-campeche-florianopolis-50m2-id-2756567914/,aluguel,casa,2024-12-24 18:46:34
"Itacorubi, Florianópolis",R$ 10.500/mês,300 m²,4,4,1,Servidão Luiz Carlos Theodorico Gomes,,aluguel,casa,2024-12-24 18:46:34
"Itacorubi, Florianópolis",R$ 10.500/mês,300 m²,4,4,1,Servidão Luiz Carlos Theodorico Gomes,,aluguel,casa,2024-12-24 18:46:34
