titulo,valor,metragem,quartos,banheiros,vagas,endereco,link,categoria,tipo,timestamp
"Campeche, Florianópolis",R$ 7.800/mês,187 m²,2,2,1,Servidão Catavento,https://www.zapimoveis.com.br/imovel/aluguel-cobertura-2-quartos-com-churrasqueira-campeche-florianopolis-sc-187m2-id-2751923112/,aluguel,apartamento,2024-12-25 16:50:52
"Campeche, Florianópolis",R$ 37.000/mês,744 m²,5,5,3,Avenida Campeche,https://www.zapimoveis.com.br/imovel/aluguel-cobertura-5-quartos-com-piscina-campeche-florianopolis-sc-744m2-id-2755525998/,aluguel,apartamento,2024-12-25 16:50:52
"Balneário, Florianópolis",R$ 3.200/mês,89 m²,2,2,2,Rua Coronel Pedro Demoro,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-balneario-florianopolis-sc-89m2-id-2715447794/,aluguel,apartamento,2024-12-25 16:50:52
"Carvoeira, Florianópolis",R$ 3.000/mês,89 m²,3,3,2,Rua José João Martendal,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-3-quartos-carvoeira-florianopolis-89m2-id-2766178219/,aluguel,apartamento,2024-12-25 16:50:52
"Ingleses do Rio Vermelho, Florianópolis",R$ 570/dia,70 m²,2,2,1,Estrada Dom João Becker,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-mobiliado-ingleses-do-rio-vermelho-florianopolis-70m2-id-2766370320/,aluguel,apartamento,2024-12-25 16:50:52
"Centro, Florianópolis",R$ 2.500/mês,64 m²,1,1,1,Rua Duarte Schutel,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-1-quarto-centro-florianopolis-64m2-id-2765633127/,aluguel,apartamento,2024-12-25 16:50:52
"Centro, Florianópolis",R$ 2.500/mês,44 m²,1,1,1,Rua Cristóvão Nunes Pires,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-1-quarto-com-area-de-servico-centro-florianopolis-44m2-id-2764119328/,aluguel,apartamento,2024-12-25 16:50:52
"Ingleses do Rio Vermelho, Florianópolis",R$ 570/dia,70 m²,2,2,1,Estrada Dom João Becker,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-mobiliado-ingleses-do-rio-vermelho-florianopolis-70m2-id-2766369942/,aluguel,apartamento,2024-12-25 16:50:52
"Coqueiros, Florianópolis",R$ 2.000/mês,49 m²,1,1,,Rua Doutor Abel Capela,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-1-quarto-coqueiros-florianopolis-49m2-id-2766371656/,aluguel,apartamento,2024-12-25 16:50:52
"Abraão, Florianópolis",R$ 3.000/mês,72 m²,2,2,1,Rua João Meirelles,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-abraao-florianopolis-72m2-id-2765750958/,aluguel,apartamento,2024-12-25 16:50:52
"Centro, Florianópolis",R$ 4.500/mês,87 m²,2,2,1,Rua Felipe Schmidt,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-centro-florianopolis-87m2-id-2765812522/,aluguel,apartamento,2024-12-25 16:50:52
"Trindade, Florianópolis",R$ 3.750/mês,37 m²,1,2,2,Rua São Tomáz de Aquino,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-1-quarto-mobiliado-trindade-florianopolis-37m2-id-2766178116/,aluguel,apartamento,2024-12-25 16:50:52
"Coloninha, Florianópolis",R$ 2.900/mês,64 m²,2,2,2,Rua Olegário da Silva Ramos,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-coloninha-florianopolis-64m2-id-2765628925/,aluguel,apartamento,2024-12-25 16:50:52
"Jardim Atlântico, Florianópolis",R$ 5.500/mês,128 m²,3,3,2,Avenida Atlântica,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-3-quartos-jardim-atlantico-florianopolis-128m2-id-2763207051/,aluguel,apartamento,2024-12-25 16:50:52
"Trindade, Florianópolis",R$ 2.900/mês,70 m²,2,1,1,,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-com-ar-condicionado-trindade-florianopolis-70m2-id-2766221214/,aluguel,apartamento,2024-12-25 16:50:52
"Capoeiras, Florianópolis",R$ 1.300/mês,33 m²,1,1,,Praça Paulo Schlemper,https://www.zapimoveis.com.br/imovel/aluguel-quitinete-1-quarto-capoeiras-florianopolis-33m2-id-2765752825/,aluguel,apartamento,2024-12-25 16:50:52
"Capoeiras, Florianópolis",R$ 1.900/mês,55 m²,2,1,1,Rua Comandante José Ricardo Nunes,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-capoeiras-florianopolis-55m2-id-2765235416/,aluguel,apartamento,2024-12-25 16:50:52
"Abraão, Florianópolis",R$ 5.500/mês,97 m²,3,3,2,Rua João Meirelles,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-3-quartos-mobiliado-abraao-florianopolis-97m2-id-2765619220/,aluguel,apartamento,2024-12-25 16:50:52
"Coqueiros, Florianópolis",R$ 2.250/mês,88 m²,2,2,1,Rua Doutor Abel Capela,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-coqueiros-florianopolis-88m2-id-2765632127/,aluguel,apartamento,2024-12-25 16:50:52
"Ingleses do Rio Vermelho, Florianópolis",R$ 950/dia,62 m²,2,1,1,Estrada Dom João Becker,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-mobiliado-ingleses-do-rio-vermelho-florianopolis-62m2-id-2663066266/,aluguel,apartamento,2024-12-25 16:50:52
"Saco dos Limões, Florianópolis",R$ 3.300/mês,38 m²,1,1,1,Rua João Motta Espezim,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-1-quarto-com-piscina-saco-dos-limoes-florianopolis-38m2-id-2766198714/,aluguel,apartamento,2024-12-25 16:50:52
"Córrego Grande, Florianópolis",R$ 3.500/mês,73 m²,2,2,1,Rua Capitão Américo,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-com-piscina-corrego-grande-florianopolis-73m2-id-2766184421/,aluguel,apartamento,2024-12-25 16:50:52
"Córrego Grande, Florianópolis",R$ 3.600/mês,36 m²,1,1,1,Rua João Pio Duarte Silva,https://www.zapimoveis.com.br/imovel/aluguel-studio-1-quarto-corrego-grande-florianopolis-36m2-id-2764375230/,aluguel,apartamento,2024-12-25 16:50:52
"Estreito, Florianópolis",R$ 3.800/mês,82 m²,3,3,2,Rua Libia Cruz,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-3-quartos-com-churrasqueira-estreito-florianopolis-82m2-id-2765633417/,aluguel,apartamento,2024-12-25 16:50:52
"Campeche, Florianópolis",R$ 4.500/mês,55 m²,1,1,1,Avenida Campeche,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-1-quarto-com-piscina-campeche-florianopolis-55m2-id-2752456650/,aluguel,apartamento,2024-12-25 16:50:52
"Campeche, Florianópolis",R$ 4.500/mês,85 m²,2,3,1,Avenida Campeche,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-com-churrasqueira-campeche-florianopolis-85m2-id-2766171522/,aluguel,apartamento,2024-12-25 16:50:52
"Córrego Grande, Florianópolis",R$ 2.800/mês,52 m²,1,1,1,Rua João Pio Duarte Silva,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-1-quarto-mobiliado-corrego-grande-florianopolis-52m2-id-2765711029/,aluguel,apartamento,2024-12-25 16:50:52
"Costeira do Pirajubaé, Florianópolis",R$ 750/mês,49 m²,1,1,,Servidão Ana Bernardo,https://www.zapimoveis.com.br/imovel/aluguel-flat-1-quarto-costeira-do-pirajubae-florianopolis-49m2-id-2765633129/,aluguel,apartamento,2024-12-25 16:50:52
"Saco dos Limões, Florianópolis",R$ 2.800/mês,40 m²,1,1,1,Rua João Motta Espezim,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-1-quarto-saco-dos-limoes-florianopolis-40m2-id-2764824229/,aluguel,apartamento,2024-12-25 16:50:52
"Pantanal, Florianópolis",R$ 1.100/mês,25 m²,1,1,,Rua Maria Eduarda,https://www.zapimoveis.com.br/imovel/aluguel-flat-1-quarto-pantanal-florianopolis-25m2-id-2764863621/,aluguel,apartamento,2024-12-25 16:50:52
"Jurerê, Florianópolis",R$ 4.600/mês,90 m²,2,2,1,Rodovia Tertuliano Brito Xavier,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-com-churrasqueira-jurere-florianopolis-90m2-id-2636491831/,aluguel,apartamento,2024-12-25 16:50:52
"Capoeiras, Florianópolis",R$ 1.790/mês,54 m²,2,1,1,Servidão Alzira Ventura Vieira,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-capoeiras-florianopolis-54m2-id-2756191918/,aluguel,apartamento,2024-12-25 16:50:52
"Cachoeira do Bom Jesus, Florianópolis",R$ 750/dia,78 m²,2,2,1,Rua Fernando Osvaldo de Oliveira,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-mobiliado-cachoeira-do-bom-jesus-florianopolis-78m2-id-2765007509/,aluguel,apartamento,2024-12-25 16:50:52
"Lagoa da Conceição, Florianópolis",R$ 4.000/mês,56 m²,1,1,1,Rua Manoel Severino de Oliveira,https://www.zapimoveis.com.br/imovel/aluguel-studio-1-quarto-com-armario-embutido-lagoa-da-conceicao-florianopolis-56m2-id-2765846217/,aluguel,apartamento,2024-12-25 16:50:52
"Trindade, Florianópolis",R$ 2.450/mês,23 m²,1,1,,Rua Professor Simão José Hess,https://www.zapimoveis.com.br/imovel/aluguel-quitinete-1-quarto-mobiliado-trindade-florianopolis-23m2-id-2758589522/,aluguel,apartamento,2024-12-25 16:50:52
"Trindade, Florianópolis",R$ 3.420/mês,22 - 23 m²,1,1,,Rua João de Deus Machado,,aluguel,apartamento,2024-12-25 16:50:52
"Trindade, Florianópolis",R$ 3.420/mês,22 - 23 m²,1,1,,Rua João de Deus Machado,,aluguel,apartamento,2024-12-25 16:50:52
"Carvoeira, Florianópolis",R$ 2.700/mês,70 m²,2,2,1,Rua Jornalista Tito Carvalho,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-com-piscina-carvoeira-florianopolis-70m2-id-2763196729/,aluguel,apartamento,2024-12-25 16:50:52
"Cachoeira do Bom Jesus, Florianópolis",R$ 700/dia,80 m²,2,1,1,Rua Fernando Osvaldo de Oliveira,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-cachoeira-do-bom-jesus-florianopolis-80m2-id-2765006398/,aluguel,apartamento,2024-12-25 16:50:52
"Cachoeira do Bom Jesus, Florianópolis",R$ 2.800/mês,70 m²,2,2,1,Avenida dos Jerivás,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-cachoeira-do-bom-jesus-florianopolis-70m2-id-2762325822/,aluguel,apartamento,2024-12-25 16:50:52
"Coqueiros, Florianópolis",R$ 1.400/mês,55 m²,2,1,1,Rua Professor Bayer Filho,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-coqueiros-florianopolis-55m2-id-2763376630/,aluguel,apartamento,2024-12-25 16:50:52
"Cachoeira do Bom Jesus, Florianópolis",R$ 600/dia,55 m²,2,2,1,Rua Pedro Alexandrino,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-com-churrasqueira-cachoeira-do-bom-jesus-florianopolis-55m2-id-2738104524/,aluguel,apartamento,2024-12-25 16:50:52
"Rio Tavares, Florianópolis",R$ 2.350/mês,40 m²,1,1,1,Rodovia Doutor Antônio Luiz Moura Gonzaga,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-1-quarto-rio-tavares-florianopolis-40m2-id-2763739462/,aluguel,apartamento,2024-12-25 16:50:52
"Trindade, Florianópolis",R$ 3.330/mês,23 m²,1,1,,Rua João de Deus Machado,https://www.zapimoveis.com.br/imovel/aluguel-studio-1-quarto-mobiliado-trindade-florianopolis-23m2-id-2753587481/,aluguel,apartamento,2024-12-25 16:50:52
"Balneário, Florianópolis",R$ 4.230/mês,70 m²,2,2,1,Rua Vereador Batista Pereira,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-com-piscina-balneario-florianopolis-70m2-id-2754905624/,aluguel,apartamento,2024-12-25 16:50:52
"Centro, Florianópolis",R$ 1.950/mês,40 m²,1,1,,Rua João Pinto,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-1-quarto-centro-florianopolis-40m2-id-2427443409/,aluguel,apartamento,2024-12-25 16:50:52
"Abraão, Florianópolis",R$ 2.000/mês,53 m²,2,1,1,Rua Campolino Alves,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-com-varanda-abraao-florianopolis-53m2-id-2761652427/,aluguel,apartamento,2024-12-25 16:50:52
"Canto, Florianópolis",R$ 5.000/mês,86 m²,3,2,2,Travessa do Motorista,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-3-quartos-canto-florianopolis-86m2-id-2761684120/,aluguel,apartamento,2024-12-25 16:50:52
"Abraão, Florianópolis",R$ 2.950/mês,69 m²,2,2,1,Avenida Patrício Caldeira de Andrada,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-abraao-florianopolis-69m2-id-2764862629/,aluguel,apartamento,2024-12-25 16:50:52
"Carvoeira, Florianópolis",R$ 1.350/mês,18 m²,1,1,,Avenida César Seara,https://www.zapimoveis.com.br/imovel/aluguel-quitinete-1-quarto-mobiliado-carvoeira-florianopolis-18m2-id-2761710223/,aluguel,apartamento,2024-12-25 16:50:52
"Canasvieiras, Florianópolis",R$ 750/dia,60 m²,2,2,1,Rua Rodolfo Hickel,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-mobiliado-canasvieiras-florianopolis-60m2-id-2613200548/,aluguel,apartamento,2024-12-25 16:50:52
"Coqueiros, Florianópolis",R$ 2.100/mês,56 m²,1,1,1,Rua General Estilac Leal,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-1-quarto-coqueiros-florianopolis-56m2-id-2763376631/,aluguel,apartamento,2024-12-25 16:50:52
"Centro, Florianópolis",R$ 3.900/mês,90 m²,2,2,1,Rua Desembargador Urbano Salles,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-com-churrasqueira-centro-florianopolis-90m2-id-2766207115/,aluguel,apartamento,2024-12-25 16:50:52
"Agronômica, Florianópolis",R$ 6.000/mês,67 m²,2,2,1,Rua Frei Caneca,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-com-churrasqueira-agronomica-florianopolis-67m2-id-2754902666/,aluguel,apartamento,2024-12-25 16:50:52
"Carvoeira, Florianópolis",R$ 3.500/mês,66 m²,2,2,1,Rua Professor Milton Sullivan,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-com-churrasqueira-carvoeira-florianopolis-66m2-id-2763201846/,aluguel,apartamento,2024-12-25 16:50:52
"Balneário, Florianópolis",R$ 4.500/mês,76 m²,2,3,1,Rua Coronel Pedro Demoro,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-balneario-florianopolis-76m2-id-2761258841/,aluguel,apartamento,2024-12-25 16:50:52
"Coqueiros, Florianópolis",R$ 3.500/mês,75 m²,2,2,1,Rua Desembargador Pedro Silva,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-com-piscina-coqueiros-florianopolis-75m2-id-2753324293/,aluguel,apartamento,2024-12-25 16:50:52
"Ingleses do Rio Vermelho, Florianópolis",R$ 580/dia,67 m²,2,2,1,Rua Ilha das Galés,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-mobiliado-ingleses-do-rio-vermelho-florianopolis-67m2-id-2557744161/,aluguel,apartamento,2024-12-25 16:50:52
"Cachoeira do Bom Jesus, Florianópolis",R$ 4.500/mês,66 m²,2,1,1,Rua Leonel Pereira,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-com-piscina-cachoeira-do-bom-jesus-florianopolis-66m2-id-2758869825/,aluguel,apartamento,2024-12-25 16:50:52
"Ingleses do Rio Vermelho, Florianópolis",R$ 2.800/mês,70 m²,2,2,1,Rua Martinho de Haro,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-ingleses-do-rio-vermelho-florianopolis-70m2-id-2763406825/,aluguel,apartamento,2024-12-25 16:50:52
"Trindade, Florianópolis",R$ 3.000/mês,66 m²,3,1,,Rua Luiz Oscar de Carvalho,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-3-quartos-com-area-de-servico-trindade-florianopolis-66m2-id-2764121321/,aluguel,apartamento,2024-12-25 16:50:52
"Carvoeira, Florianópolis",R$ 2.400/mês,59 m²,2,1,1,Rua Marcus Aurélio Homem,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-carvoeira-florianopolis-59m2-id-2764121516/,aluguel,apartamento,2024-12-25 16:50:52
"Ingleses do Rio Vermelho, Florianópolis",R$ 1.800/mês,70 m²,2,1,1,Rua Ambrósio Marques da Rosa,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-ingleses-do-rio-vermelho-florianopolis-70m2-id-2765191320/,aluguel,apartamento,2024-12-25 16:50:52
"João Paulo, Florianópolis",R$ 7.500/mês,79 m²,2,2,1,Rodovia João Paulo,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-mobiliado-joao-paulo-florianopolis-79m2-id-2744297973/,aluguel,apartamento,2024-12-25 16:50:52
"Cachoeira do Bom Jesus, Florianópolis",R$ 4.900/mês,66 m²,2,1,2,Rua Leonel Pereira,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-com-piscina-cachoeira-do-bom-jesus-florianopolis-66m2-id-2766027814/,aluguel,apartamento,2024-12-25 16:50:52
"Itacorubi, Florianópolis",R$ 2.600/mês,52 m²,2,1,1,Rua Acelon Pacheco da Costa,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-itacorubi-florianopolis-52m2-id-2759907130/,aluguel,apartamento,2024-12-25 16:50:52
"Córrego Grande, Florianópolis",R$ 4.500/mês,51 m²,1,1,2,Rua João Pio Duarte Silva,,aluguel,apartamento,2024-12-25 16:50:52
"Córrego Grande, Florianópolis",R$ 4.500/mês,51 m²,1,1,2,Rua João Pio Duarte Silva,,aluguel,apartamento,2024-12-25 16:50:52
"Lagoa da Conceição, Florianópolis",R$ 5.350/mês,45 m²,1,1,1,Rua Manoel Severino de Oliveira,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-1-quarto-lagoa-da-conceicao-florianopolis-45m2-id-2762894274/,aluguel,apartamento,2024-12-25 16:50:52
"Trindade, Florianópolis",R$ 1.950/mês,12 m²,1,1,,Rua José Ventura,https://www.zapimoveis.com.br/imovel/aluguel-quitinete-1-quarto-trindade-florianopolis-12m2-id-2763929219/,aluguel,apartamento,2024-12-25 16:50:52
"Capoeiras, Florianópolis",R$ 2.000/mês,54 m²,2,1,1,Rua Santos Saraiva,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-capoeiras-florianopolis-54m2-id-2761985832/,aluguel,apartamento,2024-12-25 16:50:52
"Abraão, Florianópolis",R$ 3.000/mês,66 m²,2,2,1,Avenida Patrício Caldeira de Andrada,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-com-salao-de-festas-abraao-florianopolis-66m2-id-2755027505/,aluguel,apartamento,2024-12-25 16:50:52
"Canasvieiras, Florianópolis",R$ 2.200/dia,152 m²,2,2,2,Rua Rodolfo Hickel,https://www.zapimoveis.com.br/imovel/aluguel-cobertura-2-quartos-mobiliado-canasvieiras-florianopolis-152m2-id-2764731122/,aluguel,apartamento,2024-12-25 16:50:52
"Centro, Florianópolis",R$ 3.500/mês,92 m²,2,2,,Avenida Prefeito Osmar Cunha,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-centro-florianopolis-92m2-id-2765698429/,aluguel,apartamento,2024-12-25 16:50:52
"Trindade, Florianópolis",R$ 3.450/mês,22 m²,1,1,,Rua João de Deus Machado,https://www.zapimoveis.com.br/imovel/aluguel-studio-1-quarto-mobiliado-trindade-florianopolis-22m2-id-2753588922/,aluguel,apartamento,2024-12-25 16:50:52
"Centro, Florianópolis",R$ 2.300/mês,67 m²,1,1,1,Rua Cristóvão Nunes Pires,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-1-quarto-centro-florianopolis-67m2-id-2764822829/,aluguel,apartamento,2024-12-25 16:50:52
"Rio Tavares, Florianópolis",R$ 1.700/mês,21 m²,1,1,1,Servidão Maurina Vieira Marcelino,https://www.zapimoveis.com.br/imovel/aluguel-studio-1-quarto-rio-tavares-florianopolis-21m2-id-2765846218/,aluguel,apartamento,2024-12-25 16:50:52
"Pantanal, Florianópolis",R$ 2.000/mês,51 m²,1,1,1,Rua Deputado Antônio Edu Vieira,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-1-quarto-pantanal-florianopolis-51m2-id-2764632827/,aluguel,apartamento,2024-12-25 16:50:52
"Trindade, Florianópolis",R$ 3.420/mês,23 - 25 m²,1,1,,Rua João de Deus Machado,,aluguel,apartamento,2024-12-25 16:50:52
"Trindade, Florianópolis",R$ 3.420/mês,23 - 25 m²,1,1,,Rua João de Deus Machado,,aluguel,apartamento,2024-12-25 16:50:52
"Carvoeira, Florianópolis",R$ 3.800/mês,45 m²,1,1,1,Rua Capitão Romualdo de Barros,,aluguel,apartamento,2024-12-25 16:50:52
"Carvoeira, Florianópolis",R$ 3.800/mês,45 m²,1,1,1,Rua Capitão Romualdo de Barros,,aluguel,apartamento,2024-12-25 16:50:52
"Carvoeira, Florianópolis",R$ 3.500/mês,59 m²,2,2,1,Rua das Cerejeiras,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-carvoeira-florianopolis-59m2-id-2764633520/,aluguel,apartamento,2024-12-25 16:50:52
"Coloninha, Florianópolis",R$ 2.700/mês,89 m²,2,1,1,Rua Tenente Olímpio Costa,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-coloninha-florianopolis-89m2-id-2764862921/,aluguel,apartamento,2024-12-25 16:50:52
"Ribeirão da Ilha, Florianópolis",R$ 2.800/mês,50 m²,2,2,1,Rodovia Baldicero Filomeno,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-ribeirao-da-ilha-florianopolis-50m2-id-2757754053/,aluguel,apartamento,2024-12-25 16:50:52
"Coqueiros, Florianópolis",R$ 2.200/mês,44 m²,2,1,1,Rua Desembargador Pedro Silva,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-com-acesso-24-horas-coqueiros-florianopolis-44m2-id-2763193431/,aluguel,apartamento,2024-12-25 16:50:52
"Abraão, Florianópolis",R$ 3.900/mês,75 m²,2,2,2,Rua João Meirelles,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-abraao-florianopolis-75m2-id-2765046665/,aluguel,apartamento,2024-12-25 16:50:52
"Balneário, Florianópolis",R$ 4.400/mês,73 m²,2,3,2,Rua Coronel Pedro Demoro,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-balneario-florianopolis-73m2-id-2758889226/,aluguel,apartamento,2024-12-25 16:50:52
"Armação do Pântano do Sul, Florianópolis",R$ 2.500/mês,65 m²,1,1,1,Servidão Ana Maria da Silva,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-1-quarto-armacao-do-pantano-do-sul-florianopolis-65m2-id-2764040115/,aluguel,apartamento,2024-12-25 16:50:52
"Centro, Florianópolis",R$ 3.800/mês,48 m²,1,1,1,Rua Duarte Schutel,https://www.zapimoveis.com.br/imovel/aluguel-studio-1-quarto-centro-florianopolis-48m2-id-2764088044/,aluguel,apartamento,2024-12-25 16:50:52
"Itaguaçu, Florianópolis",R$ 2.000/mês,54 m²,1,1,1,Rua Hercílio de Aquino,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-1-quarto-itaguacu-florianopolis-54m2-id-2763373722/,aluguel,apartamento,2024-12-25 16:50:52
"Itacorubi, Florianópolis",R$ 5.600/mês,92 m²,3,2,2,Rua Salvatina Feliciana dos Santos,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-3-quartos-com-churrasqueira-itacorubi-florianopolis-92m2-id-2766171420/,aluguel,apartamento,2024-12-25 16:50:52
"Canasvieiras, Florianópolis",R$ 700/dia,43 m²,1,1,,Rua Doutor Antônio Prudente de Moraes,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-1-quarto-mobiliado-canasvieiras-florianopolis-43m2-id-2581741609/,aluguel,apartamento,2024-12-25 16:50:52
"Centro, Florianópolis",R$ 4.300/mês,71 m²,2,1,1,Rua Presidente Coutinho,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-centro-florianopolis-71m2-id-2765580317/,aluguel,apartamento,2024-12-25 16:50:52
"Cachoeira do Bom Jesus, Florianópolis",R$ 760/dia,70 m²,2,2,2,Rua Leonel Pereira,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-com-churrasqueira-cachoeira-do-bom-jesus-florianopolis-70m2-id-2668247932/,aluguel,apartamento,2024-12-25 16:50:52
"Campeche, Florianópolis",R$ 4.900/mês,67 m²,2,2,1,Rua Otávio Cruz,,aluguel,apartamento,2024-12-25 16:50:52
"Campeche, Florianópolis",R$ 4.900/mês,67 m²,2,2,1,Rua Otávio Cruz,,aluguel,apartamento,2024-12-25 16:50:52
"Canto, Florianópolis",R$ 2.900/mês,72 m²,2,1,1,,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-canto-florianopolis-72m2-id-2762245119/,aluguel,apartamento,2024-12-25 16:50:52
"Trindade, Florianópolis",R$ 2.300/mês,57 m²,2,1,1,Rua Lauro Linhares,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-com-armario-embutido-trindade-florianopolis-57m2-id-2754903821/,aluguel,apartamento,2024-12-25 16:50:52
"Abraão, Florianópolis",R$ 3.200/mês,96 m²,3,2,2,Rua João Meirelles,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-3-quartos-abraao-florianopolis-96m2-id-2754899451/,aluguel,apartamento,2024-12-25 16:50:52
"Ribeirão da Ilha, Florianópolis",R$ 3.250/mês,73 m²,2,2,1,Rua Timbaúba do Ribeirão,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-com-churrasqueira-ribeirao-da-ilha-florianopolis-73m2-id-2766283485/,aluguel,apartamento,2024-12-25 16:50:52
"Cachoeira do Bom Jesus, Florianópolis",R$ 480/dia,45 m²,1,1,1,Rua Leonel Pereira,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-1-quarto-com-churrasqueira-cachoeira-do-bom-jesus-florianopolis-45m2-id-2668244713/,aluguel,apartamento,2024-12-25 16:50:52
"Barra da Lagoa, Florianópolis",R$ 2.500/mês,65 m²,1,1,1,Servidão Maria do Mar,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-1-quarto-mobiliado-barra-da-lagoa-florianopolis-65m2-id-2765455822/,aluguel,apartamento,2024-12-25 16:50:52
"Centro, Florianópolis",R$ 4.950/mês,71 m²,2,1,1,Rua Ângelo La Porta,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-centro-florianopolis-71m2-id-2759525075/,aluguel,apartamento,2024-12-25 16:50:52
"Agronômica, Florianópolis",R$ 2.300/mês,49 m²,1,1,1,Rua Delminda Silveira,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-1-quarto-agronomica-florianopolis-49m2-id-2753722604/,aluguel,apartamento,2024-12-25 16:50:52
"Rio Tavares, Florianópolis",R$ 1.700/mês,21 m²,1,1,1,Servidão Maurina Vieira Marcelino,https://www.zapimoveis.com.br/imovel/aluguel-studio-1-quarto-rio-tavares-florianopolis-21m2-id-2765633613/,aluguel,apartamento,2024-12-25 16:50:52
