titulo,valor,metragem,quartos,banheiros,vagas,endereco,link,categoria,tipo,timestamp
"Saco Grande, Florianópolis",R$ 1.958.000,231 m²,3,1,2,Rodovia Virgílio Várzea,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-churrasqueira-saco-grande-florianopolis-sc-231m2-id-2727191435/,venda,casa,2024-12-24 19:12:35
"Cachoeira do Bom Jesus, Florianópolis",R$ 1.800.000,197 m²,4,4,,Servidão Maria Serafina de Oliveira,https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-com-piscina-cachoeira-do-bom-jesus-florianopolis-sc-197m2-id-2737758331/,venda,casa,2024-12-24 19:12:35
"Córrego Grande, Florianópolis",R$ 1.600.000,209 m²,3,1,2,Rua Acadêmico Reinaldo Consoni,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-mobiliado-corrego-grande-florianopolis-sc-209m2-id-2761649456/,venda,casa,2024-12-24 19:12:35
"Ingleses do Rio Vermelho, Florianópolis",R$ 405.000,91 m²,2,3,1,Servidão do Gerivá,https://www.zapimoveis.com.br/imovel/venda-sobrados-2-quartos-ingleses-do-rio-vermelho-florianopolis-91m2-id-2765999040/,venda,casa,2024-12-24 19:12:35
"Cachoeira do Bom Jesus, Florianópolis",R$ 520.000,87 m²,2,3,2,Servidão Rosino Genézio dos Santos,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-churrasqueira-cachoeira-do-bom-jesus-florianopolis-87m2-id-2765998956/,venda,casa,2024-12-24 19:12:35
"São João do Rio Vermelho, Florianópolis",R$ 780.000,149 m²,3,2,2,Rua Candido Pereira dos Anjos,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-churrasqueira-sao-joao-do-rio-vermelho-florianopolis-149m2-id-2765000251/,venda,casa,2024-12-24 19:12:35
"São João do Rio Vermelho, Florianópolis",R$ 490.000,95 m²,2,2,2,Servidão Manoel Machado Aguiar,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-sao-joao-do-rio-vermelho-florianopolis-95m2-id-2765999048/,venda,casa,2024-12-24 19:12:35
"Ingleses do Rio Vermelho, Florianópolis",R$ 265.000,56 m²,2,1,1,Servidão Dercidio Manoel Sagáz,,venda,casa,2024-12-24 19:12:35
"Ingleses do Rio Vermelho, Florianópolis",R$ 265.000,56 m²,2,1,1,Servidão Dercidio Manoel Sagáz,,venda,casa,2024-12-24 19:12:35
"São João do Rio Vermelho, Florianópolis",R$ 510.000,92 m²,2,3,2,Servidão Manoel Machado Aguiar,https://www.zapimoveis.com.br/imovel/venda-sobrados-2-quartos-com-varanda-sao-joao-do-rio-vermelho-florianopolis-92m2-id-2765741822/,venda,casa,2024-12-24 19:12:35
"Ingleses do Rio Vermelho, Florianópolis",R$ 520.000,88 m²,2,2,2,Rua da Velha Figueira,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-churrasqueira-ingleses-do-rio-vermelho-florianopolis-88m2-id-2765741916/,venda,casa,2024-12-24 19:12:35
"São João do Rio Vermelho, Florianópolis",R$ 550.000,95 m²,3,2,2,Servidão Cipriano Nunes,,venda,casa,2024-12-24 19:12:35
"São João do Rio Vermelho, Florianópolis",R$ 550.000,95 m²,3,2,2,Servidão Cipriano Nunes,,venda,casa,2024-12-24 19:12:35
"São João do Rio Vermelho, Florianópolis",R$ 670.000,89 m²,2,3,2,Rua Candido Pereira dos Anjos,https://www.zapimoveis.com.br/imovel/venda-sobrados-2-quartos-com-varanda-sao-joao-do-rio-vermelho-florianopolis-89m2-id-2765742114/,venda,casa,2024-12-24 19:12:35
"Ingleses do Rio Vermelho, Florianópolis",R$ 749.170,95 m²,3,3,2,Rua Dário Manoel Cardoso,https://www.zapimoveis.com.br/imovel/venda-sobrados-3-quartos-ingleses-do-rio-vermelho-florianopolis-95m2-id-2765908248/,venda,casa,2024-12-24 19:12:35
"Cachoeira do Bom Jesus, Florianópolis",R$ 700.000,110 m²,2,1,10,Rua Leonel Pereira,,venda,casa,2024-12-24 19:12:35
"Cachoeira do Bom Jesus, Florianópolis",R$ 700.000,110 m²,2,1,10,Rua Leonel Pereira,,venda,casa,2024-12-24 19:12:35
"São João do Rio Vermelho, Florianópolis",R$ 275.000,81 m²,2,1,1,Servidão Honorina Rosa Silva,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-sao-joao-do-rio-vermelho-florianopolis-81m2-id-2766068118/,venda,casa,2024-12-24 19:12:35
"São João do Rio Vermelho, Florianópolis",R$ 389.320,108 m²,2,3,1,Servidão Joesi Guimarães da Silva,https://www.zapimoveis.com.br/imovel/venda-sobrados-2-quartos-sao-joao-do-rio-vermelho-florianopolis-108m2-id-2765910941/,venda,casa,2024-12-24 19:12:35
"São João do Rio Vermelho, Florianópolis",R$ 494.380,158 m²,3,5,2,Rodovia João Gualberto Soares,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-piscina-sao-joao-do-rio-vermelho-florianopolis-158m2-id-2765912601/,venda,casa,2024-12-24 19:12:35
"Ingleses do Rio Vermelho, Florianópolis",R$ 949.000,150 m²,3,3,2,Rua Dário Manoel Cardoso,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-ingleses-do-rio-vermelho-florianopolis-150m2-id-2763557517/,venda,casa,2024-12-24 19:12:35
"São João do Rio Vermelho, Florianópolis",R$ 970.000,151 m²,3,3,2,,https://www.zapimoveis.com.br/imovel/venda-sobrados-3-quartos-com-churrasqueira-sao-joao-do-rio-vermelho-florianopolis-151m2-id-2764760419/,venda,casa,2024-12-24 19:12:35
"Ingleses do Rio Vermelho, Florianópolis",R$ 591.270,180 m²,6,4,3,Servidão João Magalhães,https://www.zapimoveis.com.br/imovel/venda-casa-6-quartos-com-ar-condicionado-ingleses-do-rio-vermelho-florianopolis-180m2-id-2765912899/,venda,casa,2024-12-24 19:12:35
"São João do Rio Vermelho, Florianópolis",R$ 489.740,100 m²,3,2,2,Servidão Novas Palmeiras,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-sao-joao-do-rio-vermelho-florianopolis-100m2-id-2765489029/,venda,casa,2024-12-24 19:12:35
"Campeche, Florianópolis",R$ 980.000,90 m²,4,2,2,Servidão Guilherma Maria da Silva,https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-com-churrasqueira-campeche-florianopolis-90m2-id-2765734513/,venda,casa,2024-12-24 19:12:35
"Ingleses do Rio Vermelho, Florianópolis",R$ 478.750,70 m²,2,2,1 - 3,Servidão Nova Era,,venda,casa,2024-12-24 19:12:35
"Ingleses do Rio Vermelho, Florianópolis",R$ 478.750,70 m²,2,2,1 - 3,Servidão Nova Era,,venda,casa,2024-12-24 19:12:35
"São João do Rio Vermelho, Florianópolis",R$ 539.250,111 m²,3,2,2,Rua Domingos José da Silveira,https://www.zapimoveis.com.br/imovel/venda-sobrados-3-quartos-sao-joao-do-rio-vermelho-florianopolis-111m2-id-2765914569/,venda,casa,2024-12-24 19:12:35
"Vargem Pequena, Florianópolis",R$ 849.000,122 m²,3,3,2,Rodovia José Carlos Daux,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-churrasqueira-vargem-pequena-florianopolis-122m2-id-2766000621/,venda,casa,2024-12-24 19:12:35
"São João do Rio Vermelho, Florianópolis",R$ 549.000,103 m²,2,2,2,Rua Candido Pereira dos Anjos,,venda,casa,2024-12-24 19:12:35
"São João do Rio Vermelho, Florianópolis",R$ 549.000,103 m²,2,2,2,Rua Candido Pereira dos Anjos,,venda,casa,2024-12-24 19:12:35
"Cachoeira do Bom Jesus, Florianópolis",R$ 850.000,129 m²,3,3,2,Rua da Quaresmeira Roxa,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-churrasqueira-cachoeira-do-bom-jesus-florianopolis-129m2-id-2765740632/,venda,casa,2024-12-24 19:12:35
"São João do Rio Vermelho, Florianópolis",R$ 399.770,80 m²,2,3,1,Servidão Joesi Guimarães da Silva,,venda,casa,2024-12-24 19:12:35
"São João do Rio Vermelho, Florianópolis",R$ 399.770,80 m²,2,3,1,Servidão Joesi Guimarães da Silva,,venda,casa,2024-12-24 19:12:35
"São João do Rio Vermelho, Florianópolis",R$ 599.000,100 m²,3,1,1,Rua Recanto do Parque,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-mobiliado-sao-joao-do-rio-vermelho-florianopolis-100m2-id-2765408532/,venda,casa,2024-12-24 19:12:35
"São João do Rio Vermelho, Florianópolis",R$ 589.110,150 m²,3,5,2,Rodovia João Gualberto Soares,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-piscina-sao-joao-do-rio-vermelho-florianopolis-150m2-id-2765916033/,venda,casa,2024-12-24 19:12:35
"São João do Rio Vermelho, Florianópolis",R$ 449.680,80 m²,3,2,2,Rodovia João Gualberto Soares,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-churrasqueira-sao-joao-do-rio-vermelho-florianopolis-80m2-id-2765832217/,venda,casa,2024-12-24 19:12:35
"Ingleses do Rio Vermelho, Florianópolis",R$ 970.000,120 m²,3,2,2,Rua Fernando Bauther da Silva,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-churrasqueira-ingleses-do-rio-vermelho-florianopolis-120m2-id-2765620416/,venda,casa,2024-12-24 19:12:35
"São João do Rio Vermelho, Florianópolis",R$ 599.000,120 m²,3,2,2,Servidão João Damas Marques,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-mobiliado-sao-joao-do-rio-vermelho-florianopolis-120m2-id-2763956824/,venda,casa,2024-12-24 19:12:35
"São João do Rio Vermelho, Florianópolis",R$ 649.070,104 m²,3,3,2,Avenida das Constelações,https://www.zapimoveis.com.br/imovel/venda-sobrados-3-quartos-sao-joao-do-rio-vermelho-florianopolis-104m2-id-2765330815/,venda,casa,2024-12-24 19:12:35
"João Paulo, Florianópolis",R$ 1.490.000,152 m²,3,4,2,Rua Dona Nena,,venda,casa,2024-12-24 19:12:35
"João Paulo, Florianópolis",R$ 1.490.000,152 m²,3,4,2,Rua Dona Nena,,venda,casa,2024-12-24 19:12:35
"Ingleses do Rio Vermelho, Florianópolis",R$ 679.320,155 m²,3,2,2,Servidão Ayrton Senna,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-piscina-ingleses-do-rio-vermelho-florianopolis-155m2-id-2765915763/,venda,casa,2024-12-24 19:12:35
"Ingleses do Rio Vermelho, Florianópolis",R$ 700.000,185 m²,3,2,,Servidão Edegar da Costa,,venda,casa,2024-12-24 19:12:35
"Ingleses do Rio Vermelho, Florianópolis",R$ 700.000,185 m²,3,2,,Servidão Edegar da Costa,,venda,casa,2024-12-24 19:12:35
"São João do Rio Vermelho, Florianópolis",R$ 650.000,130 m²,2,1 - 3,2,Alameda Caminho dos Areais,,venda,casa,2024-12-24 19:12:35
"São João do Rio Vermelho, Florianópolis",R$ 650.000,130 m²,2,1 - 3,2,Alameda Caminho dos Areais,,venda,casa,2024-12-24 19:12:35
"Ingleses do Rio Vermelho, Florianópolis",R$ 499.000,196 m²,4,5,2,Servidão Ademir Domingos dos Santos,https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-com-churrasqueira-ingleses-do-rio-vermelho-florianopolis-196m2-id-2765543119/,venda,casa,2024-12-24 19:12:35
"São João do Rio Vermelho, Florianópolis",R$ 1.390.000,212 m²,3,4,4,Avenida Red Park,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-3-quartos-com-piscina-sao-joao-do-rio-vermelho-florianopolis-212m2-id-2765619632/,venda,casa,2024-12-24 19:12:35
"Ingleses do Rio Vermelho, Florianópolis",R$ 820.000,143 m²,3,2,2,Rua Fernando Bauther da Silva,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-piscina-ingleses-do-rio-vermelho-florianopolis-143m2-id-2765468348/,venda,casa,2024-12-24 19:12:35
"Ingleses do Rio Vermelho, Florianópolis",R$ 649.690,120 m²,3,4,1,Servidão Valentim José da Silva,https://www.zapimoveis.com.br/imovel/venda-sobrados-3-quartos-ingleses-do-rio-vermelho-florianopolis-120m2-id-2766012641/,venda,casa,2024-12-24 19:12:35
"São João do Rio Vermelho, Florianópolis",R$ 498.000,92 m²,2,1 - 3,1 - 2,Servidão Manoel Machado Aguiar,,venda,casa,2024-12-24 19:12:35
"São João do Rio Vermelho, Florianópolis",R$ 498.000,92 m²,2,1 - 3,1 - 2,Servidão Manoel Machado Aguiar,,venda,casa,2024-12-24 19:12:35
"Ingleses do Rio Vermelho, Florianópolis",R$ 1.250.000,247 m²,4,4,3,Estrada Vereador Onildo Lemos,https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-com-churrasqueira-ingleses-do-rio-vermelho-florianopolis-247m2-id-2715394217/,venda,casa,2024-12-24 19:12:35
"Ingleses do Rio Vermelho, Florianópolis",R$ 790.000,174 m²,3,3,2,Servidão Antônio dos Santos Lisboa,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-churrasqueira-ingleses-do-rio-vermelho-florianopolis-174m2-id-2765741921/,venda,casa,2024-12-24 19:12:35
"João Paulo, Florianópolis",R$ 1.390.000,165 m²,3,4,2,Rua Dona Nena,,venda,casa,2024-12-24 19:12:35
"João Paulo, Florianópolis",R$ 1.390.000,165 m²,3,4,2,Rua Dona Nena,,venda,casa,2024-12-24 19:12:35
"São João do Rio Vermelho, Florianópolis",R$ 720.000,110 m²,2,2,2,Servidão Caminho do Arvoredo,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-sao-joao-do-rio-vermelho-florianopolis-110m2-id-2765741518/,venda,casa,2024-12-24 19:12:35
"Ingleses do Rio Vermelho, Florianópolis",R$ 559.490,88 m²,3,3,2,Servidão Eduardo Marques,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-churrasqueira-ingleses-do-rio-vermelho-florianopolis-88m2-id-2765922037/,venda,casa,2024-12-24 19:12:35
"Sambaqui, Florianópolis",R$ 850.000,170 m²,3,2,2,Rua Durval Pires da Cunha,,venda,casa,2024-12-24 19:12:35
"Sambaqui, Florianópolis",R$ 850.000,170 m²,3,2,2,Rua Durval Pires da Cunha,,venda,casa,2024-12-24 19:12:35
"Ingleses do Rio Vermelho, Florianópolis",R$ 659.260,150 m²,5,4,3,Rua Alexandre Canticas,https://www.zapimoveis.com.br/imovel/venda-casa-5-quartos-ingleses-do-rio-vermelho-florianopolis-150m2-id-2765917004/,venda,casa,2024-12-24 19:12:35
"São João do Rio Vermelho, Florianópolis",R$ 670.000,88 - 89 m²,2,1,1,Avenida Red Park,,venda,casa,2024-12-24 19:12:35
"São João do Rio Vermelho, Florianópolis",R$ 670.000,88 - 89 m²,2,1,1,Avenida Red Park,,venda,casa,2024-12-24 19:12:35
"São João do Rio Vermelho, Florianópolis",R$ 670.000,80 - 93 m²,2,1 - 2,1 - 2,Alameda Caminho dos Areais,,venda,casa,2024-12-24 19:12:35
"São João do Rio Vermelho, Florianópolis",R$ 670.000,80 - 93 m²,2,1 - 2,1 - 2,Alameda Caminho dos Areais,,venda,casa,2024-12-24 19:12:35
"São João do Rio Vermelho, Florianópolis",R$ 1.750.000,420 m²,4,4,2,Avenida Red Park,https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-com-piscina-sao-joao-do-rio-vermelho-florianopolis-420m2-id-2765000983/,venda,casa,2024-12-24 19:12:35
"Cachoeira do Bom Jesus, Florianópolis",R$ 1.530.000,166 m²,3,4,2,Rua Leonel Pereira,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-3-quartos-com-churrasqueira-cachoeira-do-bom-jesus-florianopolis-166m2-id-2765472821/,venda,casa,2024-12-24 19:12:35
"Ingleses do Rio Vermelho, Florianópolis",R$ 699.110,185 m²,3,2,2,Servidão Edegar da Costa,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-ingleses-do-rio-vermelho-florianopolis-185m2-id-2765831385/,venda,casa,2024-12-24 19:12:35
"Vargem Pequena, Florianópolis",R$ 950.000,117 m²,3,3,2,Rodovia José Carlos Daux,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-vargem-pequena-florianopolis-117m2-id-2762776625/,venda,casa,2024-12-24 19:12:35
"Vargem Pequena, Florianópolis",R$ 579.000,230 m²,2,2,,Estrada Manoel Leôncio de Souza Brito,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-armario-de-cozinha-vargem-pequena-florianopolis-230m2-id-2765728527/,venda,casa,2024-12-24 19:12:35
"São João do Rio Vermelho, Florianópolis",R$ 700.000,123 m²,3,3,2,Rua Candido Pereira dos Anjos,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-churrasqueira-sao-joao-do-rio-vermelho-florianopolis-123m2-id-2736707631/,venda,casa,2024-12-24 19:12:35
"Ingleses do Rio Vermelho, Florianópolis",R$ 795.000,144 m²,3,2,1,Rua Dário Manoel Cardoso,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-ingleses-do-rio-vermelho-florianopolis-144m2-id-2633240413/,venda,casa,2024-12-24 19:12:35
"São João do Rio Vermelho, Florianópolis",R$ 840.000,125 m²,3,2,2,Rua Centauro,https://www.zapimoveis.com.br/imovel/venda-sobrados-3-quartos-com-cozinha-sao-joao-do-rio-vermelho-florianopolis-125m2-id-2765515214/,venda,casa,2024-12-24 19:12:35
"Ingleses do Rio Vermelho, Florianópolis",R$ 583.000,73 m²,3,1,2,Rua João Laurentino,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-ingleses-do-rio-vermelho-florianopolis-73m2-id-2763856026/,venda,casa,2024-12-24 19:12:35
"São João do Rio Vermelho, Florianópolis",R$ 720.000,110 m²,2,2,2,Servidão Caminho do Arvoredo,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-varanda-sao-joao-do-rio-vermelho-florianopolis-110m2-id-2765742116/,venda,casa,2024-12-24 19:12:35
"Ingleses do Rio Vermelho, Florianópolis",R$ 659.680,87 m²,3,3,2,Servidão Leonardo da Vinci,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-ingleses-do-rio-vermelho-florianopolis-87m2-id-2765918974/,venda,casa,2024-12-24 19:12:35
"São João do Rio Vermelho, Florianópolis",R$ 800.000,123 m²,3,4,2,Rua Candido Pereira dos Anjos,,venda,casa,2024-12-24 19:12:35
"São João do Rio Vermelho, Florianópolis",R$ 800.000,123 m²,3,4,2,Rua Candido Pereira dos Anjos,,venda,casa,2024-12-24 19:12:35
"Ingleses do Rio Vermelho, Florianópolis",R$ 700.000,132 - 133 m²,3,1 - 4,2,Rua Fernando Bauther da Silva,,venda,casa,2024-12-24 19:12:35
"Ingleses do Rio Vermelho, Florianópolis",R$ 700.000,132 - 133 m²,3,1 - 4,2,Rua Fernando Bauther da Silva,,venda,casa,2024-12-24 19:12:35
"São João do Rio Vermelho, Florianópolis",R$ 485.000,104 m²,2,3,1,Rodovia João Gualberto Soares,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-sao-joao-do-rio-vermelho-florianopolis-104m2-id-2673383085/,venda,casa,2024-12-24 19:12:35
"Ingleses do Rio Vermelho, Florianópolis",R$ 640.000,140 m²,3,3,2,Servidão José Manoel Pacifico,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-churrasqueira-ingleses-do-rio-vermelho-florianopolis-140m2-id-2747599489/,venda,casa,2024-12-24 19:12:35
"Vargem Pequena, Florianópolis",R$ 579.330,230 m²,2,2,2,Estrada Manoel Leôncio de Souza Brito,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-churrasqueira-vargem-pequena-florianopolis-230m2-id-2765918866/,venda,casa,2024-12-24 19:12:35
"São João do Rio Vermelho, Florianópolis",R$ 590.000,95 m²,2,3,2,Avenida das Constelações,https://www.zapimoveis.com.br/imovel/venda-sobrados-2-quartos-com-churrasqueira-sao-joao-do-rio-vermelho-florianopolis-95m2-id-2731631248/,venda,casa,2024-12-24 19:12:35
"Ingleses do Rio Vermelho, Florianópolis",R$ 890.000,210 - 220 m²,5,3,3 - 4,Servidão Francisca Marques Silva,,venda,casa,2024-12-24 19:12:35
"Ingleses do Rio Vermelho, Florianópolis",R$ 890.000,210 - 220 m²,5,3,3 - 4,Servidão Francisca Marques Silva,,venda,casa,2024-12-24 19:12:35
"Vargem do Bom Jesus, Florianópolis",R$ 480.000,51 m²,2,2,2,Rua Ilha dos Moleques,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-quintal-vargem-do-bom-jesus-florianopolis-51m2-id-2747337729/,venda,casa,2024-12-24 19:12:35
"Cachoeira do Bom Jesus, Florianópolis",R$ 990.000,126 m²,3,2,1,Rua da Quaresmeira Roxa,https://www.zapimoveis.com.br/imovel/venda-sobrados-3-quartos-cachoeira-do-bom-jesus-florianopolis-126m2-id-2765009730/,venda,casa,2024-12-24 19:12:35
"São João do Rio Vermelho, Florianópolis",R$ 789.790,116 m²,3,3,2,Rua Andrômeda,https://www.zapimoveis.com.br/imovel/venda-sobrados-3-quartos-sao-joao-do-rio-vermelho-florianopolis-116m2-id-2765608151/,venda,casa,2024-12-24 19:12:35
"Cachoeira do Bom Jesus, Florianópolis",R$ 788.700,89 m²,2,2,1,Rua João Pereira,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-churrasqueira-cachoeira-do-bom-jesus-florianopolis-89m2-id-2765741918/,venda,casa,2024-12-24 19:12:35
"Agronômica, Florianópolis",R$ 4.500.000,765 m²,4,7,11,Rua Eduardo Nicolich,https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-mobiliado-agronomica-florianopolis-765m2-id-2718125877/,venda,casa,2024-12-24 19:12:35
"Saco Grande, Florianópolis",R$ 585.000,180 m²,3,3,1,Servidão da Maura,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-saco-grande-florianopolis-180m2-id-2765759730/,venda,casa,2024-12-24 19:12:35
"Ingleses do Rio Vermelho, Florianópolis",R$ 520.000,50 m²,1,1,3,,,venda,casa,2024-12-24 19:12:35
"Ingleses do Rio Vermelho, Florianópolis",R$ 520.000,50 m²,1,1,3,,,venda,casa,2024-12-24 19:12:35
"Saco dos Limões, Florianópolis",R$ 1.085.000,150 m²,3,3,2,Rua Hipólito Mafra,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-escritorio-saco-dos-limoes-florianopolis-150m2-id-2765468346/,venda,casa,2024-12-24 19:12:35
"Ingleses do Rio Vermelho, Florianópolis",R$ 990.000,150 m²,3,3,2,Rua Dário Manoel Cardoso,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-jardim-ingleses-do-rio-vermelho-florianopolis-150m2-id-2764944022/,venda,casa,2024-12-24 19:12:35
"São João do Rio Vermelho, Florianópolis",R$ 395.000,90 m²,2,3,1,Servidão dos Curumins,,venda,casa,2024-12-24 19:12:35
"São João do Rio Vermelho, Florianópolis",R$ 395.000,90 m²,2,3,1,Servidão dos Curumins,,venda,casa,2024-12-24 19:12:35
"Ingleses do Rio Vermelho, Florianópolis",R$ 550.000,76 m²,2,2,2,Rua Albatroz,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-ingleses-do-rio-vermelho-florianopolis-76m2-id-2763853757/,venda,casa,2024-12-24 19:12:35
"Vargem Grande, Florianópolis",R$ 1.750.000,260 m²,3,5,2,Rodovia Armando Calil Bulos,,venda,casa,2024-12-24 19:12:35
"Vargem Grande, Florianópolis",R$ 1.750.000,260 m²,3,5,2,Rodovia Armando Calil Bulos,,venda,casa,2024-12-24 19:12:35
"São João do Rio Vermelho, Florianópolis",R$ 498.000,162 m²,2,3,2,Servidão Manoel Machado Aguiar,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-quintal-sao-joao-do-rio-vermelho-florianopolis-162m2-id-2614086100/,venda,casa,2024-12-24 19:12:35
"Cachoeira do Bom Jesus, Florianópolis",R$ 940.000,130 m²,4,2,2,Avenida Luiz Boiteux Piazza,https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-cachoeira-do-bom-jesus-florianopolis-130m2-id-2765008229/,venda,casa,2024-12-24 19:12:35
"Rio Tavares, Florianópolis",R$ 1.900.000,1100 m²,4,2,4,Rodovia Doutor Antônio Luiz Moura Gonzaga,https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-com-churrasqueira-rio-tavares-florianopolis-1100m2-id-2750321601/,venda,casa,2024-12-24 19:12:35
"São João do Rio Vermelho, Florianópolis",R$ 529.440,110 m²,3,3,3,Servidão Lua Branca,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-sao-joao-do-rio-vermelho-florianopolis-110m2-id-2766365369/,venda,casa,2024-12-24 19:12:35
"Vargem do Bom Jesus, Florianópolis",R$ 430.000,150 m²,3,1,1,Rua Ilha dos Corais,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-vargem-do-bom-jesus-florianopolis-150m2-id-2715626615/,venda,casa,2024-12-24 19:12:35
"Vargem Grande, Florianópolis",R$ 650.000,300 m²,3,1,2,Rua das Goiabas,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-vargem-grande-florianopolis-300m2-id-2765009138/,venda,casa,2024-12-24 19:12:35
"São João do Rio Vermelho, Florianópolis",R$ 530.000,123 m²,4,4,,Rua Merentina Vieira dos Santos,https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-sao-joao-do-rio-vermelho-florianopolis-123m2-id-2763856632/,venda,casa,2024-12-24 19:12:35
"Ingleses do Rio Vermelho, Florianópolis",R$ 898.790,150 m²,2 - 3,2 - 3,2,Rua Dário Manoel Cardoso,,venda,casa,2024-12-24 19:12:35
"Ingleses do Rio Vermelho, Florianópolis",R$ 898.790,150 m²,2 - 3,2 - 3,2,Rua Dário Manoel Cardoso,,venda,casa,2024-12-24 19:12:35
"São João do Rio Vermelho, Florianópolis",R$ 840.000,114 m²,3,1,1,Rua Centauro,,venda,casa,2024-12-24 19:12:35
"São João do Rio Vermelho, Florianópolis",R$ 840.000,114 m²,3,1,1,Rua Centauro,,venda,casa,2024-12-24 19:12:35
"São João do Rio Vermelho, Florianópolis",R$ 1.550.000,225 m²,4,5,4,Avenida Red Park,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-4-quartos-com-piscina-sao-joao-do-rio-vermelho-florianopolis-225m2-id-2765515413/,venda,casa,2024-12-24 19:12:35
"São João do Rio Vermelho, Florianópolis",R$ 790.000,90 m²,2,2,2,Servidão Cinco Rosas,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-ar-condicionado-sao-joao-do-rio-vermelho-florianopolis-90m2-id-2655902175/,venda,casa,2024-12-24 19:12:35
"Ingleses do Rio Vermelho, Florianópolis",R$ 720.000,134 m²,2,3,1,,https://www.zapimoveis.com.br/imovel/venda-sobrados-2-quartos-com-churrasqueira-ingleses-do-rio-vermelho-florianopolis-134m2-id-2754601539/,venda,casa,2024-12-24 19:12:35
"Ingleses do Rio Vermelho, Florianópolis",R$ 1.450.000,160 m²,3,2,2,Rua Arnaldo Luz,,venda,casa,2024-12-24 19:12:35
"Ingleses do Rio Vermelho, Florianópolis",R$ 1.450.000,160 m²,3,2,2,Rua Arnaldo Luz,,venda,casa,2024-12-24 19:12:35
"São João do Rio Vermelho, Florianópolis",R$ 799.830,304 m²,7,7,2,Servidão Altair Vieira Soares,https://www.zapimoveis.com.br/imovel/venda-casa-7-quartos-sao-joao-do-rio-vermelho-florianopolis-304m2-id-2766013129/,venda,casa,2024-12-24 19:12:35
"São João do Rio Vermelho, Florianópolis",R$ 605.000,200 m²,2,2,2,Servidão Maringá,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-mobiliado-sao-joao-do-rio-vermelho-florianopolis-200m2-id-2559897125/,venda,casa,2024-12-24 19:12:35
