titulo,valor,metragem,quartos,banheiros,vagas,endereco,link,categoria,tipo,timestamp
"Cachoeira do Bom Jesus, Florianópolis",R$ 940.000,150 m²,4,3,3,Servidão do Sossego,https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-mobiliado-cachoeira-do-bom-jesus-florianopolis-sc-150m2-id-2765006179/,venda,casa,2024-12-26 02:02:50
"João Paulo, Florianópolis",R$ 4.900.000,550 m²,5,6,3,Rodovia João Paulo,https://www.zapimoveis.com.br/imovel/venda-casa-5-quartos-com-quarto-wc-empregada-joao-paulo-florianopolis-sc-550m2-id-2723404551/,venda,casa,2024-12-26 02:02:50
"Capoeiras, Florianópolis",R$ 1.227.400,172 m²,4,2,2,Rua Padre Luiz Zuber,https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-com-piscina-capoeiras-florianopolis-sc-172m2-id-2766396437/,venda,casa,2024-12-26 02:02:50
"Ingleses do Rio Vermelho, Florianópolis",R$ 650.000,182 m²,5,2,3,Travessa Jaguaribe,https://www.zapimoveis.com.br/imovel/venda-casa-5-quartos-com-churrasqueira-ingleses-do-rio-vermelho-florianopolis-182m2-id-2661996204/,venda,casa,2024-12-26 02:02:50
"Ingleses do Rio Vermelho, Florianópolis",R$ 591.040,180 m²,6,4,3,Servidão João Magalhães,https://www.zapimoveis.com.br/imovel/venda-casa-6-quartos-ingleses-do-rio-vermelho-florianopolis-180m2-id-2765912899/,venda,casa,2024-12-26 02:02:50
"Ingleses do Rio Vermelho, Florianópolis",R$ 499.000,196 m²,4,5,2,Servidão Ademir Domingos dos Santos,https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-com-churrasqueira-ingleses-do-rio-vermelho-florianopolis-196m2-id-2765543119/,venda,casa,2024-12-26 02:02:50
"Ingleses do Rio Vermelho, Florianópolis",R$ 429.120,150 m²,5,5,1,Servidão Caminho do Sítio,https://www.zapimoveis.com.br/imovel/venda-casa-5-quartos-com-ar-condicionado-ingleses-do-rio-vermelho-florianopolis-150m2-id-2765916530/,venda,casa,2024-12-26 02:02:50
"Ingleses do Rio Vermelho, Florianópolis",R$ 640.000,106 m²,4,3,3,Servidão Maria Emília da Silva,https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-com-piscina-ingleses-do-rio-vermelho-florianopolis-106m2-id-2500234997/,venda,casa,2024-12-26 02:02:50
"Rio Tavares, Florianópolis",R$ 799.810,110 m²,4,3,2,Servidão Vilmar Sotero de Farias,https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-rio-tavares-florianopolis-110m2-id-2766016869/,venda,casa,2024-12-26 02:02:50
"São João do Rio Vermelho, Florianópolis",R$ 520.000,132 m²,4,1 - 2,2,Servidão Ester Gonçalves,,venda,casa,2024-12-26 02:02:50
"São João do Rio Vermelho, Florianópolis",R$ 520.000,132 m²,4,1 - 2,2,Servidão Ester Gonçalves,,venda,casa,2024-12-26 02:02:50
"Campeche, Florianópolis",R$ 980.000,90 m²,4,2,2,Servidão Guilherma Maria da Silva,https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-com-churrasqueira-campeche-florianopolis-90m2-id-2765734513/,venda,casa,2024-12-26 02:02:50
"João Paulo, Florianópolis",R$ 12.000.000,3000 m²,8,14,4,Rua Doutor Francisco Van de Sande,https://www.zapimoveis.com.br/imovel/venda-casa-8-quartos-com-piscina-joao-paulo-florianopolis-3000m2-id-2657452754/,venda,casa,2024-12-26 02:02:50
"Sambaqui, Florianópolis",R$ 599.820,160 m²,4,3,2,Rua Durval Pires da Cunha,https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-sambaqui-florianopolis-160m2-id-2765916658/,venda,casa,2024-12-26 02:02:50
"Morro das Pedras, Florianópolis",R$ 1.180.000,245 - 246 m²,3 - 4,4,,Rua dos Laranjais,,venda,casa,2024-12-26 02:02:50
"Morro das Pedras, Florianópolis",R$ 1.180.000,245 - 246 m²,3 - 4,4,,Rua dos Laranjais,,venda,casa,2024-12-26 02:02:50
"Sambaqui, Florianópolis",R$ 985.000,360 m²,5,4,2,Rodovia Rafael da Rocha Pires,https://www.zapimoveis.com.br/imovel/venda-casa-5-quartos-com-cozinha-sambaqui-florianopolis-360m2-id-2765471035/,venda,casa,2024-12-26 02:02:50
"Saco Grande, Florianópolis",R$ 1.600.000,350 m²,4,5,2,Rua Pedra de Listras,https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-mobiliado-saco-grande-florianopolis-350m2-id-2727695854/,venda,casa,2024-12-26 02:02:50
"Ingleses do Rio Vermelho, Florianópolis",R$ 1.100.000,256 m²,4,2,4,Servidão Atobá,,venda,casa,2024-12-26 02:02:50
"Ingleses do Rio Vermelho, Florianópolis",R$ 1.100.000,256 m²,4,2,4,Servidão Atobá,,venda,casa,2024-12-26 02:02:50
"Itacorubi, Florianópolis",R$ 4.998.000,600 m²,5,4 - 8,4 - 16,Rodovia Admar Gonzaga,,venda,casa,2024-12-26 02:02:50
"Itacorubi, Florianópolis",R$ 4.998.000,600 m²,5,4 - 8,4 - 16,Rodovia Admar Gonzaga,,venda,casa,2024-12-26 02:02:50
"Cachoeira do Bom Jesus, Florianópolis",R$ 1.200.000,160 m²,3 - 4,3 - 4,7,Rua Jardim Estoril,,venda,casa,2024-12-26 02:02:50
"Cachoeira do Bom Jesus, Florianópolis",R$ 1.200.000,160 m²,3 - 4,3 - 4,7,Rua Jardim Estoril,,venda,casa,2024-12-26 02:02:50
"Capoeiras, Florianópolis",R$ 598.000,126 m²,4,2,2,Rua Professor José de Senna Pereira,https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-capoeiras-florianopolis-126m2-id-2763856418/,venda,casa,2024-12-26 02:02:50
"Ingleses do Rio Vermelho, Florianópolis",R$ 980.000,140 m²,4,1,6,Servidão Ipanema,https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-com-churrasqueira-ingleses-do-rio-vermelho-florianopolis-140m2-id-2725403613/,venda,casa,2024-12-26 02:02:50
"São João do Rio Vermelho, Florianópolis",R$ 535.000,173 m²,5,3,3,Servidão Caminho das Orquídeas,https://www.zapimoveis.com.br/imovel/venda-casa-5-quartos-com-churrasqueira-sao-joao-do-rio-vermelho-florianopolis-173m2-id-2753917898/,venda,casa,2024-12-26 02:02:50
"Ingleses do Rio Vermelho, Florianópolis",R$ 659.490,150 m²,5,4,3,Rua Alexandre Canticas,https://www.zapimoveis.com.br/imovel/venda-casa-5-quartos-com-ar-condicionado-ingleses-do-rio-vermelho-florianopolis-150m2-id-2765917004/,venda,casa,2024-12-26 02:02:50
"Ingleses do Rio Vermelho, Florianópolis",R$ 1.200.000,240 m²,4,4,,Rua Paulina Marques dos Santos,https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-com-piscina-ingleses-do-rio-vermelho-florianopolis-240m2-id-2761280043/,venda,casa,2024-12-26 02:02:50
"São João do Rio Vermelho, Florianópolis",R$ 750.000,320 m²,6,5,1,Servidão Caminho do Arvoredo,https://www.zapimoveis.com.br/imovel/venda-casa-6-quartos-mobiliado-sao-joao-do-rio-vermelho-florianopolis-320m2-id-2552599107/,venda,casa,2024-12-26 02:02:50
"Ingleses do Rio Vermelho, Florianópolis",R$ 1.250.000,185 m²,4,3,2,Rodovia Armando Calil Bulos,,venda,casa,2024-12-26 02:02:50
"Ingleses do Rio Vermelho, Florianópolis",R$ 1.250.000,185 m²,4,3,2,Rodovia Armando Calil Bulos,,venda,casa,2024-12-26 02:02:50
"São João do Rio Vermelho, Florianópolis",R$ 799.780,304 m²,7,7,2,Servidão Altair Vieira Soares,https://www.zapimoveis.com.br/imovel/venda-casa-7-quartos-sao-joao-do-rio-vermelho-florianopolis-304m2-id-2766013129/,venda,casa,2024-12-26 02:02:50
"São João do Rio Vermelho, Florianópolis",R$ 695.000,120 - 121 m²,4,2,,Servidão José Ernesto Lucas,,venda,casa,2024-12-26 02:02:50
"São João do Rio Vermelho, Florianópolis",R$ 695.000,120 - 121 m²,4,2,,Servidão José Ernesto Lucas,,venda,casa,2024-12-26 02:02:50
"Ingleses do Rio Vermelho, Florianópolis",R$ 720.000,180 m²,4,3,1,,https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-com-piscina-ingleses-do-rio-vermelho-florianopolis-180m2-id-2736088127/,venda,casa,2024-12-26 02:02:50
"Ingleses do Rio Vermelho, Florianópolis",R$ 743.000,150 m²,4,2,2,Rodovia Armando Calil Bulos,https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-com-churrasqueira-ingleses-do-rio-vermelho-florianopolis-150m2-id-2626649062/,venda,casa,2024-12-26 02:02:50
"Ingleses do Rio Vermelho, Florianópolis",R$ 990.000,160 m²,4,4,2,,https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-com-academia-ingleses-do-rio-vermelho-florianopolis-160m2-id-2765237524/,venda,casa,2024-12-26 02:02:50
"Santo Antônio de Lisboa, Florianópolis",R$ 2.500.000,228 - 229 m²,5,5 - 6,2 - 4,Rua Deputado Walter Gomes,,venda,casa,2024-12-26 02:02:50
"Santo Antônio de Lisboa, Florianópolis",R$ 2.500.000,228 - 229 m²,5,5 - 6,2 - 4,Rua Deputado Walter Gomes,,venda,casa,2024-12-26 02:02:50
"Rio Tavares, Florianópolis",R$ 3.350.000,228 m²,4,5,2,Rua Silvio Lopes Araújo,https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-rio-tavares-florianopolis-228m2-id-2766067324/,venda,casa,2024-12-26 02:02:50
"São João do Rio Vermelho, Florianópolis",R$ 570.000,130 m²,4,2,3,Servidão Argentina Barcelos Silveira,https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-sao-joao-do-rio-vermelho-florianopolis-130m2-id-2639023498/,venda,casa,2024-12-26 02:02:50
"Ingleses do Rio Vermelho, Florianópolis",R$ 4.200.000,379 m²,4,1,4,Rodovia Armando Calil Bulos,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-4-quartos-com-piscina-ingleses-do-rio-vermelho-florianopolis-379m2-id-2704521657/,venda,casa,2024-12-26 02:02:50
"Ingleses do Rio Vermelho, Florianópolis",R$ 979.800,160 m²,4,3,2,Rua Paulina Marques dos Santos,https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-com-piscina-ingleses-do-rio-vermelho-florianopolis-160m2-id-2765922046/,venda,casa,2024-12-26 02:02:50
"São João do Rio Vermelho, Florianópolis",R$ 1.550.000,197 - 200 m²,4,1 - 4,2,Avenida Red Park,,venda,casa,2024-12-26 02:02:50
"São João do Rio Vermelho, Florianópolis",R$ 1.550.000,197 - 200 m²,4,1 - 4,2,Avenida Red Park,,venda,casa,2024-12-26 02:02:50
"Ingleses do Rio Vermelho, Florianópolis",R$ 990.000,181 - 182 m²,4,1 - 5,1 - 2,Rua Fernando Bauther da Silva,,venda,casa,2024-12-26 02:02:50
"Ingleses do Rio Vermelho, Florianópolis",R$ 990.000,181 - 182 m²,4,1 - 5,1 - 2,Rua Fernando Bauther da Silva,,venda,casa,2024-12-26 02:02:50
"Ingleses do Rio Vermelho, Florianópolis",R$ 2.870.000,580 m²,7,8,2 - 4,Rua Dante de Patta,,venda,casa,2024-12-26 02:02:50
"Ingleses do Rio Vermelho, Florianópolis",R$ 2.870.000,580 m²,7,8,2 - 4,Rua Dante de Patta,,venda,casa,2024-12-26 02:02:50
"Santo Antônio de Lisboa, Florianópolis",R$ 2.200.000,229 m²,5,6,2,Rua Deputado Walter Gomes,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-5-quartos-mobiliado-santo-antonio-de-lisboa-florianopolis-229m2-id-2691416953/,venda,casa,2024-12-26 02:02:50
"Ingleses do Rio Vermelho, Florianópolis",R$ 534.580,171 m²,4,4,5,Rua Albatroz,https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-ingleses-do-rio-vermelho-florianopolis-171m2-id-2765920366/,venda,casa,2024-12-26 02:02:50
"Cachoeira do Bom Jesus, Florianópolis",R$ 2.500.000,267 - 268 m²,4 - 5,1 - 6,2 - 4,Rua Leonel Pereira,,venda,casa,2024-12-26 02:02:50
"Cachoeira do Bom Jesus, Florianópolis",R$ 2.500.000,267 - 268 m²,4 - 5,1 - 6,2 - 4,Rua Leonel Pereira,,venda,casa,2024-12-26 02:02:50
"São João do Rio Vermelho, Florianópolis",R$ 660.000,420 m²,4,3,3,,https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-com-quintal-sao-joao-do-rio-vermelho-florianopolis-420m2-id-2736088126/,venda,casa,2024-12-26 02:02:50
"Cachoeira do Bom Jesus, Florianópolis",R$ 1.350.000,167 m²,4,5,2,Rua Leonel Pereira,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-4-quartos-cachoeira-do-bom-jesus-florianopolis-167m2-id-2562872775/,venda,casa,2024-12-26 02:02:50
"Ingleses do Rio Vermelho, Florianópolis",R$ 1.400.000,205 m²,4,4,3,Rua Valmor Della Giustina,https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-com-churrasqueira-ingleses-do-rio-vermelho-florianopolis-205m2-id-2647732959/,venda,casa,2024-12-26 02:02:50
"Ingleses do Rio Vermelho, Florianópolis",R$ 650.000,144 m²,4,1 - 3,1 - 2,Servidão Caminho das Dunas,,venda,casa,2024-12-26 02:02:50
"Ingleses do Rio Vermelho, Florianópolis",R$ 650.000,144 m²,4,1 - 3,1 - 2,Servidão Caminho das Dunas,,venda,casa,2024-12-26 02:02:50
"Ingleses do Rio Vermelho, Florianópolis",R$ 1.190.000,182 m²,4,1,2,Rua Fernando Bauther da Silva,https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-ingleses-do-rio-vermelho-florianopolis-182m2-id-2603936912/,venda,casa,2024-12-26 02:02:50
"Ingleses do Rio Vermelho, Florianópolis",R$ 780.000,180 m²,4,3,4,Servidão Manoel Laureano dos Santos,https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-com-piscina-ingleses-do-rio-vermelho-florianopolis-180m2-id-2724521844/,venda,casa,2024-12-26 02:02:50
"Ingleses do Rio Vermelho, Florianópolis",R$ 899.000,205 - 206 m²,5,1 - 3,2,Rua Paulina Marques dos Santos,,venda,casa,2024-12-26 02:02:50
"Ingleses do Rio Vermelho, Florianópolis",R$ 899.000,205 - 206 m²,5,1 - 3,2,Rua Paulina Marques dos Santos,,venda,casa,2024-12-26 02:02:50
"São João do Rio Vermelho, Florianópolis",R$ 1.550.000,225 m²,4,5,4,Avenida Red Park,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-4-quartos-com-piscina-sao-joao-do-rio-vermelho-florianopolis-225m2-id-2765515413/,venda,casa,2024-12-26 02:02:50
"Cacupé, Florianópolis",R$ 6.500.000,650 m²,4,6,4,Estrada Haroldo Soares Glavan,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-4-quartos-mobiliado-cacupe-florianopolis-650m2-id-2696126620/,venda,casa,2024-12-26 02:02:50
"Cacupé, Florianópolis",R$ 18.000.000,1093 m²,6,9,4,Estrada Haroldo Soares Glavan,https://www.zapimoveis.com.br/imovel/venda-casa-6-quartos-cacupe-florianopolis-1093m2-id-2765713943/,venda,casa,2024-12-26 02:02:50
"Ingleses do Rio Vermelho, Florianópolis",R$ 649.000,123 m²,3 - 4,4,1 - 2,Servidão João Manoel da Silva,,venda,casa,2024-12-26 02:02:50
"Ingleses do Rio Vermelho, Florianópolis",R$ 649.000,123 m²,3 - 4,4,1 - 2,Servidão João Manoel da Silva,,venda,casa,2024-12-26 02:02:50
"Capoeiras, Florianópolis",R$ 2.200.000,255 - 256 m²,4,4,2 - 5,Rua Waldemar Ouriques,,venda,casa,2024-12-26 02:02:50
"Capoeiras, Florianópolis",R$ 2.200.000,255 - 256 m²,4,4,2 - 5,Rua Waldemar Ouriques,,venda,casa,2024-12-26 02:02:50
"Ingleses do Rio Vermelho, Florianópolis",R$ 980.000,120 - 121 m²,4,2,7,Rua Graciliano Manoel Gomes,,venda,casa,2024-12-26 02:02:50
"Ingleses do Rio Vermelho, Florianópolis",R$ 980.000,120 - 121 m²,4,2,7,Rua Graciliano Manoel Gomes,,venda,casa,2024-12-26 02:02:50
"Ingleses do Rio Vermelho, Florianópolis",R$ 1.100.000,120 m²,4,2,2,Rua Dário Manoel Cardoso,https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-ingleses-do-rio-vermelho-florianopolis-120m2-id-2724441568/,venda,casa,2024-12-26 02:02:50
"Cachoeira do Bom Jesus, Florianópolis",R$ 1.050.000,360 m²,4,3,,Servidão João Clímaco dos Santos,https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-cachoeira-do-bom-jesus-florianopolis-360m2-id-2765010729/,venda,casa,2024-12-26 02:02:50
"João Paulo, Florianópolis",R$ 3.500.000,375 m²,4,4,2,Rodovia João Paulo,https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-com-armario-embutido-joao-paulo-florianopolis-375m2-id-2712480697/,venda,casa,2024-12-26 02:02:50
"Pântano do Sul, Florianópolis",R$ 4.500.000,637 m²,14,16,17,Rua Inério Joaquim da Silva,https://www.zapimoveis.com.br/imovel/venda-casa-14-quartos-com-cozinha-pantano-do-sul-florianopolis-637m2-id-2762896218/,venda,casa,2024-12-26 02:02:50
"Jardim Atlântico, Florianópolis",R$ 1.057.880,210 m²,4,3,4,Rua Atahualpa de Andrade,,venda,casa,2024-12-26 02:02:50
"Jardim Atlântico, Florianópolis",R$ 1.057.880,210 m²,4,3,4,Rua Atahualpa de Andrade,,venda,casa,2024-12-26 02:02:50
"Santo Antônio de Lisboa, Florianópolis",R$ 2.398.000,288 m²,5,5,,Rua Deputado Walter Gomes,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-5-quartos-santo-antonio-de-lisboa-florianopolis-288m2-id-2765006165/,venda,casa,2024-12-26 02:02:50
"Capoeiras, Florianópolis",R$ 650.000,180 m²,8,2,5,Rua Professora Áurea Cruz,,venda,casa,2024-12-26 02:02:50
"Capoeiras, Florianópolis",R$ 650.000,180 m²,8,2,5,Rua Professora Áurea Cruz,,venda,casa,2024-12-26 02:02:50
"Ingleses do Rio Vermelho, Florianópolis",R$ 990.000,160 m²,4,3,3,,,venda,casa,2024-12-26 02:02:50
"Ingleses do Rio Vermelho, Florianópolis",R$ 990.000,160 m²,4,3,3,,,venda,casa,2024-12-26 02:02:50
"São João do Rio Vermelho, Florianópolis",R$ 690.000,200 m²,4,3,2,Servidão Recanto dos Manacás,https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-com-jardim-sao-joao-do-rio-vermelho-florianopolis-200m2-id-2761446913/,venda,casa,2024-12-26 02:02:50
"Pântano do Sul, Florianópolis",R$ 1.050.000,405 m²,4,2,3,Rua Inério Joaquim da Silva,https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-pantano-do-sul-florianopolis-405m2-id-2724609035/,venda,casa,2024-12-26 02:02:50
"João Paulo, Florianópolis",R$ 3.000.000,206 - 207 m²,4,5 - 6,2 - 3,Rua Dalil Salim Mansur,,venda,casa,2024-12-26 02:02:50
"João Paulo, Florianópolis",R$ 3.000.000,206 - 207 m²,4,5 - 6,2 - 3,Rua Dalil Salim Mansur,,venda,casa,2024-12-26 02:02:50
"São João do Rio Vermelho, Florianópolis",R$ 1.100.000,153 m²,4,1,2,,https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-sao-joao-do-rio-vermelho-florianopolis-153m2-id-2758641025/,venda,casa,2024-12-26 02:02:50
"Campeche, Florianópolis",R$ 1.250.000,120 m²,4,2,,Rua José Elias Lopes,,venda,casa,2024-12-26 02:02:50
"Campeche, Florianópolis",R$ 1.250.000,120 m²,4,2,,Rua José Elias Lopes,,venda,casa,2024-12-26 02:02:50
"Cachoeira do Bom Jesus, Florianópolis",R$ 525.000,135 m²,5,2,2,Rua da Alegria,https://www.zapimoveis.com.br/imovel/venda-casa-5-quartos-cachoeira-do-bom-jesus-florianopolis-135m2-id-2713668300/,venda,casa,2024-12-26 02:02:50
"São João do Rio Vermelho, Florianópolis",R$ 1.690.000,236 m²,4,5,2,Avenida Red Park,https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-com-cozinha-sao-joao-do-rio-vermelho-florianopolis-236m2-id-2655720415/,venda,casa,2024-12-26 02:02:50
"Capoeiras, Florianópolis",R$ 820.000,184 m²,4,3,2,,https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-com-churrasqueira-capoeiras-florianopolis-184m2-id-2729028826/,venda,casa,2024-12-26 02:02:50
"Pântano do Sul, Florianópolis",R$ 1.059.300,200 m²,4,2,2,Rua Inério Joaquim da Silva,https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-com-churrasqueira-pantano-do-sul-florianopolis-200m2-id-2765608764/,venda,casa,2024-12-26 02:02:50
"Jardim Atlântico, Florianópolis",R$ 990.000,270 m²,4,3,4,Rua Celso Bayma,,venda,casa,2024-12-26 02:02:50
"Jardim Atlântico, Florianópolis",R$ 990.000,270 m²,4,3,4,Rua Celso Bayma,,venda,casa,2024-12-26 02:02:50
"Campeche, Florianópolis",R$ 1.175.000,200 - 225 m²,4,1 - 5,2,Rua José Elias Lopes,,venda,casa,2024-12-26 02:02:50
"Campeche, Florianópolis",R$ 1.175.000,200 - 225 m²,4,1 - 5,2,Rua José Elias Lopes,,venda,casa,2024-12-26 02:02:50
"Pântano do Sul, Florianópolis",R$ 1.200.000,800 m²,4,1,,Estrada Rozália Paulina Ferreira,https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-pantano-do-sul-florianopolis-800m2-id-2729649882/,venda,casa,2024-12-26 02:02:50
"Cachoeira do Bom Jesus, Florianópolis",R$ 29.000.000,1700 - 1701 m²,8,12,4,Rua Tadeu Szpoganicz,,venda,casa,2024-12-26 02:02:50
"Cachoeira do Bom Jesus, Florianópolis",R$ 29.000.000,1700 - 1701 m²,8,12,4,Rua Tadeu Szpoganicz,,venda,casa,2024-12-26 02:02:50
"Ingleses do Rio Vermelho, Florianópolis",R$ 960.000,200 - 201 m²,5,3,4,Servidão João Francisco Celestino,,venda,casa,2024-12-26 02:02:50
"Ingleses do Rio Vermelho, Florianópolis",R$ 960.000,200 - 201 m²,5,3,4,Servidão João Francisco Celestino,,venda,casa,2024-12-26 02:02:50
"São João do Rio Vermelho, Florianópolis",R$ 1.800.000,200 m²,4,1,6,Rua Moçambique,https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-com-churrasqueira-sao-joao-do-rio-vermelho-florianopolis-200m2-id-2597012279/,venda,casa,2024-12-26 02:02:50
"Saco dos Limões, Florianópolis",R$ 650.000,98 m²,4,2,2,Rua Almeida Coelho,https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-com-cozinha-saco-dos-limoes-florianopolis-98m2-id-2765471039/,venda,casa,2024-12-26 02:02:50
"Ingleses do Rio Vermelho, Florianópolis",R$ 1.290.000,181 m²,4,1 - 4,3,Servidão Paraíso dos Ingleses,,venda,casa,2024-12-26 02:02:50
"Ingleses do Rio Vermelho, Florianópolis",R$ 1.290.000,181 m²,4,1 - 4,3,Servidão Paraíso dos Ingleses,,venda,casa,2024-12-26 02:02:50
"Capoeiras, Florianópolis",R$ 1.050.000,340 - 341 m²,4,2 - 4,2,Rua Conde Afonso Celso,,venda,casa,2024-12-26 02:02:50
"Capoeiras, Florianópolis",R$ 1.050.000,340 - 341 m²,4,2 - 4,2,Rua Conde Afonso Celso,,venda,casa,2024-12-26 02:02:50
"Ingleses do Rio Vermelho, Florianópolis",R$ 4.200.000,498 - 499 m²,4,6,4,Rodovia Armando Calil Bulos,,venda,casa,2024-12-26 02:02:50
"Ingleses do Rio Vermelho, Florianópolis",R$ 4.200.000,498 - 499 m²,4,6,4,Rodovia Armando Calil Bulos,,venda,casa,2024-12-26 02:02:50
"São João do Rio Vermelho, Florianópolis",R$ 1.650.000,235 m²,4,1,4,Avenida Red Park,https://www.zapimoveis.com.br/imovel/venda-sobrados-4-quartos-sao-joao-do-rio-vermelho-florianopolis-235m2-id-2675442845/,venda,casa,2024-12-26 02:02:50
"Tapera da Base, Florianópolis",R$ 530.000,151 m²,4,2,1,Servidão Santa Bárbara,https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-tapera-da-base-florianopolis-151m2-id-2763854443/,venda,casa,2024-12-26 02:02:50
"Morro das Pedras, Florianópolis",R$ 5.200.000,363 m²,5,4,,Rua Manoel Pedro Vieira,https://www.zapimoveis.com.br/imovel/venda-casa-5-quartos-morro-das-pedras-florianopolis-363m2-id-2606782827/,venda,casa,2024-12-26 02:02:50
"São João do Rio Vermelho, Florianópolis",R$ 1.200.000,375 m²,3 - 5,4,2 - 3,Avenida Red Park,,venda,casa,2024-12-26 02:02:50
"São João do Rio Vermelho, Florianópolis",R$ 1.200.000,375 m²,3 - 5,4,2 - 3,Avenida Red Park,,venda,casa,2024-12-26 02:02:50
"São João do Rio Vermelho, Florianópolis",R$ 1.700.000,252 m²,4,4,2,Avenida Red Park,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-4-quartos-com-churrasqueira-sao-joao-do-rio-vermelho-florianopolis-252m2-id-2687232160/,venda,casa,2024-12-26 02:02:50
"Rio Tavares, Florianópolis",R$ 3.990.000,210 m²,4,1,2,Rodovia Doutor Antônio Luiz Moura Gonzaga,,venda,casa,2024-12-26 02:02:50
"Rio Tavares, Florianópolis",R$ 3.990.000,210 m²,4,1,2,Rodovia Doutor Antônio Luiz Moura Gonzaga,,venda,casa,2024-12-26 02:02:50
"Centro, Florianópolis",R$ 1.199.660,191 m²,4,2,2,Rua Silveira de Souza,https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-com-ar-condicionado-centro-florianopolis-191m2-id-2765913799/,venda,casa,2024-12-26 02:02:50
"Vargem Pequena, Florianópolis",R$ 2.000.000,375 m²,3 - 4,1 - 5,2 - 4,Estrada Manoel Leôncio de Souza Brito,,venda,casa,2024-12-26 02:02:50
"Vargem Pequena, Florianópolis",R$ 2.000.000,375 m²,3 - 4,1 - 5,2 - 4,Estrada Manoel Leôncio de Souza Brito,,venda,casa,2024-12-26 02:02:50
"Vargem Grande, Florianópolis",R$ 749.000,140 - 141 m²,4,4,2,Servidão Avelino André de Souza,,venda,casa,2024-12-26 02:02:50
"Vargem Grande, Florianópolis",R$ 749.000,140 - 141 m²,4,4,2,Servidão Avelino André de Souza,,venda,casa,2024-12-26 02:02:50
"São João do Rio Vermelho, Florianópolis",R$ 889.000,156 m²,1 - 4,2 - 4,2,Alameda Caminho dos Areais,,venda,casa,2024-12-26 02:02:50
"São João do Rio Vermelho, Florianópolis",R$ 889.000,156 m²,1 - 4,2 - 4,2,Alameda Caminho dos Areais,,venda,casa,2024-12-26 02:02:50
"Canasvieiras, Florianópolis",R$ 1.950.000,490 m²,10,10,2,Rua Doutor José Bahia Bittencourt,https://www.zapimoveis.com.br/imovel/venda-casa-10-quartos-mobiliado-canasvieiras-florianopolis-490m2-id-2723237135/,venda,casa,2024-12-26 02:02:50
"São João do Rio Vermelho, Florianópolis",R$ 680.000,375 m²,5,2,1,Servidão das Montanhas,https://www.zapimoveis.com.br/imovel/venda-casa-5-quartos-mobiliado-sao-joao-do-rio-vermelho-florianopolis-375m2-id-2580024693/,venda,casa,2024-12-26 02:02:50
"Ingleses do Rio Vermelho, Florianópolis",R$ 480.000,200 m²,4,2,1,,https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-com-churrasqueira-ingleses-do-rio-vermelho-florianopolis-200m2-id-2631810565/,venda,casa,2024-12-26 02:02:50
"Costeira do Pirajubaé, Florianópolis",R$ 760.000,136 - 137 m²,4,1 - 2,5,Avenida Governador Jorge Lacerda,,venda,casa,2024-12-26 02:02:50
