titulo,valor,metragem,quartos,banheiros,vagas,endereco,link,categoria,tipo,timestamp
"Rio Tavares, Florianópolis",R$ 1.550.000,144 m²,2,3,2,Rua Silvio Lopes Araújo,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-churrasqueira-rio-tavares-florianopolis-sc-144m2-id-2729219919/,venda,apartamento,2024-12-25 18:21:32
"Agronômica, Florianópolis",A partir deR$ 1.504.539,78 - 80 m²,2,2,1 - 2,Rua Allan Kardec,https://www.zapimoveis.com.br/lancamento/venda-apartamento-2-quartos-agronomica-florianopolis-sc-80m2-id-2750249609/,venda,apartamento,2024-12-25 18:21:32
"Canto, Florianópolis",R$ 820.000,79 m²,2,2,2,Rua Olavo Bilac,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-mobiliado-estreito-florianopolis-sc-79m2-id-2721180228/,venda,apartamento,2024-12-25 18:21:32
"Carvoeira, Florianópolis",R$ 485.000,56 m²,2,1,1,Rua Capitão Romualdo de Barros,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-interfone-carvoeira-florianopolis-sc-56m2-id-2743401877/,venda,apartamento,2024-12-25 18:21:32
"Balneário, Florianópolis",R$ 599.000,76 m²,2,2,2,Rua Raimundo Correia,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-salao-de-festas-balneario-florianopolis-76m2-id-2765789116/,venda,apartamento,2024-12-25 18:21:32
"Coqueiros, Florianópolis",R$ 780.000,57 m²,2,1,1,Rua Fritz Muller,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-coqueiros-florianopolis-57m2-id-2765788117/,venda,apartamento,2024-12-25 18:21:32
"Ingleses do Rio Vermelho, Florianópolis",R$ 300.000,55 m²,2,2,1,Rua Paulina Marques dos Santos,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-mobiliado-ingleses-do-rio-vermelho-florianopolis-55m2-id-2766330014/,venda,apartamento,2024-12-25 18:21:32
"Ingleses do Rio Vermelho, Florianópolis",R$ 378.540,62 m²,2,2,1,Rua Paulina Marques dos Santos,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-churrasqueira-ingleses-do-rio-vermelho-florianopolis-62m2-id-2765917962/,venda,apartamento,2024-12-25 18:21:32
"Agronômica, Florianópolis",A partir deR$ 1.433.789,78 - 211 m²,2 - 3,2 - 3,1 - 3,Rua Allan Kardec,https://www.zapimoveis.com.br/lancamento/venda-apartamento-3-quartos-agronomica-florianopolis-sc-211m2-id-2744841416/,venda,apartamento,2024-12-25 18:21:32
"Ingleses do Rio Vermelho, Florianópolis",R$ 320.000,74 m²,2,2,1,,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-interfone-ingleses-do-rio-vermelho-florianopolis-74m2-id-2766329324/,venda,apartamento,2024-12-25 18:21:32
"Ingleses do Rio Vermelho, Florianópolis",R$ 320.000,53 m²,2,1,1,Travessa Nildo Neponoceno Fernandes,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-cozinha-ingleses-do-rio-vermelho-florianopolis-53m2-id-2766329822/,venda,apartamento,2024-12-25 18:21:32
"Ingleses do Rio Vermelho, Florianópolis",R$ 385.000,68 m²,2,2,1,Servidão Nossa Senhora Aparecida,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-mobiliado-ingleses-do-rio-vermelho-florianopolis-68m2-id-2765788119/,venda,apartamento,2024-12-25 18:21:32
"Canto, Florianópolis",R$ 330.000,58 m²,2,1,,Rua Felipe Neves,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-ar-condicionado-canto-florianopolis-58m2-id-2766067815/,venda,apartamento,2024-12-25 18:21:32
"Ingleses do Rio Vermelho, Florianópolis",R$ 339.270,65 m²,2,2,1,Rua Ambrósio Marques da Rosa,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-churrasqueira-ingleses-do-rio-vermelho-florianopolis-65m2-id-2765912545/,venda,apartamento,2024-12-25 18:21:32
"Ingleses do Rio Vermelho, Florianópolis",R$ 713.000,86 m²,2,3,1,Avenida Lions Internacional,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-churrasqueira-ingleses-do-rio-vermelho-florianopolis-86m2-id-2765741919/,venda,apartamento,2024-12-25 18:21:32
"Centro, Florianópolis",R$ 781.623,69 m²,2,2,1,Rua Irmão Joaquim,https://www.zapimoveis.com.br/lancamento/venda-apartamento-2-quartos-centro-florianopolis-sc-69m2-id-2649164768/,venda,apartamento,2024-12-25 18:21:32
"Ingleses do Rio Vermelho, Florianópolis",R$ 499.000,61 - 73 m²,2,1,1,Rua Martinho de Haro,,venda,apartamento,2024-12-25 18:21:32
"Ingleses do Rio Vermelho, Florianópolis",R$ 499.000,61 - 73 m²,2,1,1,Rua Martinho de Haro,,venda,apartamento,2024-12-25 18:21:32
"Ingleses do Rio Vermelho, Florianópolis",R$ 459.645,65 m²,2,2,1,Estrada Vereador Onildo Lemos,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-salao-de-festas-ingleses-do-rio-vermelho-florianopolis-65m2-id-2747386971/,venda,apartamento,2024-12-25 18:21:32
"Canto, Florianópolis",R$ 620.000,71 m²,2,2,1,Rua Vereador Gercino Silva,,venda,apartamento,2024-12-25 18:21:32
"Canto, Florianópolis",R$ 620.000,71 m²,2,2,1,Rua Vereador Gercino Silva,,venda,apartamento,2024-12-25 18:21:32
"Trindade, Florianópolis",R$ 860.000,64 m²,2,2,1,Rua José Batista Rosa,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-academia-trindade-florianopolis-64m2-id-2765732829/,venda,apartamento,2024-12-25 18:21:32
"Itacorubi, Florianópolis",R$ 750.000,63 m²,2,2,1,Rua Pastor William Richard Schisler Filho,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-churrasqueira-itacorubi-florianopolis-63m2-id-2737302230/,venda,apartamento,2024-12-25 18:21:32
"Ingleses do Rio Vermelho, Florianópolis",R$ 449.800,55 - 56 m²,2,1,1,Rua do Vasco,,venda,apartamento,2024-12-25 18:21:32
"Ingleses do Rio Vermelho, Florianópolis",R$ 449.800,55 - 56 m²,2,1,1,Rua do Vasco,,venda,apartamento,2024-12-25 18:21:32
"Centro, Florianópolis",R$ 2.360.000,53 - 264 m²,2 - 3,2 - 4,1 - 2,Rua Prefeito Coronel Antenor Mesquita,https://www.zapimoveis.com.br/lancamento/venda-apartamento-3-quartos-centro-florianopolis-sc-264m2-id-2654210963/,venda,apartamento,2024-12-25 18:21:32
"Ingleses do Rio Vermelho, Florianópolis",R$ 308.180,72 m²,2,1,1,Servidão Pedro Laureano dos Santos,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-ingleses-do-rio-vermelho-florianopolis-72m2-id-2766366098/,venda,apartamento,2024-12-25 18:21:32
"Pantanal, Florianópolis",R$ 850.000,59 m²,2,1,1,Rua Deputado Antônio Edu Vieira,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-mobiliado-pantanal-florianopolis-59m2-id-2766396434/,venda,apartamento,2024-12-25 18:21:32
"Itacorubi, Florianópolis",R$ 760.000,69 m²,2,2,2,Rua Quilombo,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-mobiliado-itacorubi-florianopolis-69m2-id-2764938016/,venda,apartamento,2024-12-25 18:21:32
"Ingleses do Rio Vermelho, Florianópolis",R$ 529.240,65 m²,2,2,1,Rua Intendente João Nunes Vieira,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-churrasqueira-ingleses-do-rio-vermelho-florianopolis-65m2-id-2765833874/,venda,apartamento,2024-12-25 18:21:32
"Pantanal, Florianópolis",R$ 595.000,61 m²,2,1,1,Servidão Martinho Leandro dos Santos,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-mobiliado-pantanal-florianopolis-61m2-id-2764596907/,venda,apartamento,2024-12-25 18:21:32
"Ingleses do Rio Vermelho, Florianópolis",R$ 350.000,68 m²,2,2,1,Rua Dário Manoel Cardoso,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-ingleses-do-rio-vermelho-florianopolis-68m2-id-2681033512/,venda,apartamento,2024-12-25 18:21:32
"Ingleses do Rio Vermelho, Florianópolis",R$ 479.050,60 m²,2,1,1,Rua Martinho de Haro,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-ingleses-do-rio-vermelho-florianopolis-60m2-id-2766013570/,venda,apartamento,2024-12-25 18:21:32
"Capoeiras, Florianópolis",R$ 639.000,71 m²,2,2,2,Rua Joaquim Nabuco,,venda,apartamento,2024-12-25 18:21:32
"Capoeiras, Florianópolis",R$ 639.000,71 m²,2,2,2,Rua Joaquim Nabuco,,venda,apartamento,2024-12-25 18:21:32
"Ingleses do Rio Vermelho, Florianópolis",R$ 345.000,62 m²,2,1,1,Rua Paulinho Joaquim da Cunha,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-mobiliado-ingleses-do-rio-vermelho-florianopolis-62m2-id-2765908030/,venda,apartamento,2024-12-25 18:21:32
"Ingleses do Rio Vermelho, Florianópolis",R$ 689.510,70 m²,2,2,1,Rua Dante de Patta,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-churrasqueira-ingleses-do-rio-vermelho-florianopolis-70m2-id-2765485982/,venda,apartamento,2024-12-25 18:21:32
"Ingleses do Rio Vermelho, Florianópolis",R$ 855.000,63 m²,2,2,1,Rua dos Golfinhos,,venda,apartamento,2024-12-25 18:21:32
"Ingleses do Rio Vermelho, Florianópolis",R$ 855.000,63 m²,2,2,1,Rua dos Golfinhos,,venda,apartamento,2024-12-25 18:21:32
"Itacorubi, Florianópolis",R$ 800.000,74 m²,2,2,1,Rodovia Amaro Antônio Vieira,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-itacorubi-florianopolis-74m2-id-2764612117/,venda,apartamento,2024-12-25 18:21:32
"Ingleses do Rio Vermelho, Florianópolis",R$ 578.450,63 m²,2,2,1,Avenida Lions Internacional,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-salao-de-festas-ingleses-do-rio-vermelho-florianopolis-63m2-id-2765493922/,venda,apartamento,2024-12-25 18:21:32
"Ingleses do Rio Vermelho, Florianópolis",R$ 267.150,60 m²,2,1,1,Rua Quadrangular,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-ingleses-do-rio-vermelho-florianopolis-60m2-id-2765837816/,venda,apartamento,2024-12-25 18:21:32
"Itacorubi, Florianópolis",R$ 750.000,73 m²,2,2,1,Rodovia Amaro Antônio Vieira,,venda,apartamento,2024-12-25 18:21:32
"Itacorubi, Florianópolis",R$ 750.000,73 m²,2,2,1,Rodovia Amaro Antônio Vieira,,venda,apartamento,2024-12-25 18:21:32
"Ingleses do Rio Vermelho, Florianópolis",R$ 745.000,134 m²,2,1,1,Rua Dante de Patta,https://www.zapimoveis.com.br/imovel/venda-cobertura-2-quartos-mobiliado-ingleses-do-rio-vermelho-florianopolis-134m2-id-2734749128/,venda,apartamento,2024-12-25 18:21:32
"Ingleses do Rio Vermelho, Florianópolis",R$ 494.130,63 m²,2,2,1,Avenida Lions Internacional,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-ingleses-do-rio-vermelho-florianopolis-63m2-id-2765916849/,venda,apartamento,2024-12-25 18:21:32
"Capoeiras, Florianópolis",R$ 695.000,69 m²,2,2,2,Rua Joaquim Nabuco,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-churrasqueira-capoeiras-florianopolis-69m2-id-2649436862/,venda,apartamento,2024-12-25 18:21:32
"Ingleses do Rio Vermelho, Florianópolis",R$ 365.000,65 m²,2,2,1,Rua Graciliano Manoel Gomes,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-mobiliado-ingleses-do-rio-vermelho-florianopolis-65m2-id-2715127766/,venda,apartamento,2024-12-25 18:21:32
"Itacorubi, Florianópolis",R$ 820.000,73 m²,2,2,1,Rodovia Amaro Antônio Vieira,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-elevador-itacorubi-florianopolis-73m2-id-2761331724/,venda,apartamento,2024-12-25 18:21:32
"Capoeiras, Florianópolis",R$ 480.000,69 m²,2,1,1,Rua Thiago da Fonseca,,venda,apartamento,2024-12-25 18:21:32
"Capoeiras, Florianópolis",R$ 480.000,69 m²,2,1,1,Rua Thiago da Fonseca,,venda,apartamento,2024-12-25 18:21:32
"Ingleses do Rio Vermelho, Florianópolis",R$ 478.000,78 m²,2,1,1,Rua do Marisco,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-ingleses-do-rio-vermelho-florianopolis-78m2-id-2765354853/,venda,apartamento,2024-12-25 18:21:32
"Estreito, Florianópolis",R$ 699.000,71 m²,2,2,1,,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-mobiliado-estreito-florianopolis-71m2-id-2711456510/,venda,apartamento,2024-12-25 18:21:32
"Canasvieiras, Florianópolis",R$ 1.100.000,104 m²,2,1,2,Rua Apóstolo Paschoal,https://www.zapimoveis.com.br/imovel/venda-cobertura-2-quartos-com-churrasqueira-canasvieiras-florianopolis-104m2-id-2472070689/,venda,apartamento,2024-12-25 18:21:32
"João Paulo, Florianópolis",R$ 900.000,78 m²,2,3,2,Rodovia João Paulo,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-academia-joao-paulo-florianopolis-78m2-id-2765695419/,venda,apartamento,2024-12-25 18:21:32
"Ingleses do Rio Vermelho, Florianópolis",R$ 749.530,160 m²,2,2,2,Rua Luiz Elias Daux,https://www.zapimoveis.com.br/imovel/venda-cobertura-2-quartos-com-ar-condicionado-ingleses-do-rio-vermelho-florianopolis-160m2-id-2765920335/,venda,apartamento,2024-12-25 18:21:32
"Coqueiros, Florianópolis",R$ 458.000,59 m²,2,1,1,Rua Doutor Abel Capela,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-mobiliado-coqueiros-florianopolis-59m2-id-2766370522/,venda,apartamento,2024-12-25 18:21:32
"Ingleses do Rio Vermelho, Florianópolis",R$ 349.760,63 m²,2,1,1,Servidão dos Pinheiros,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-ingleses-do-rio-vermelho-florianopolis-63m2-id-2765609840/,venda,apartamento,2024-12-25 18:21:32
"Coqueiros, Florianópolis",R$ 780.000,84 m²,2,2,1,Avenida Almirante Tamandaré,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-elevador-coqueiros-florianopolis-84m2-id-2765624715/,venda,apartamento,2024-12-25 18:21:32
"Jardim Atlântico, Florianópolis",R$ 795.000,125 m²,2,2,2,,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-elevador-jardim-atlantico-florianopolis-125m2-id-2766218416/,venda,apartamento,2024-12-25 18:21:32
"Ingleses do Rio Vermelho, Florianópolis",R$ 499.080,112 m²,2,2,3,Rua Dário Manoel Cardoso,https://www.zapimoveis.com.br/imovel/venda-cobertura-2-quartos-com-churrasqueira-ingleses-do-rio-vermelho-florianopolis-112m2-id-2766012473/,venda,apartamento,2024-12-25 18:21:32
"Ingleses do Rio Vermelho, Florianópolis",R$ 700.000,63 m²,2,2,1,Rua Lídio Manoel Coelho,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-mobiliado-ingleses-do-rio-vermelho-florianopolis-63m2-id-2566795347/,venda,apartamento,2024-12-25 18:21:32
"Ingleses do Rio Vermelho, Florianópolis",R$ 599.000,74 - 82 m²,2,2,1,Rodovia João Gualberto Soares,,venda,apartamento,2024-12-25 18:21:32
"Ingleses do Rio Vermelho, Florianópolis",R$ 599.000,74 - 82 m²,2,2,1,Rodovia João Gualberto Soares,,venda,apartamento,2024-12-25 18:21:32
"Ribeirão da Ilha, Florianópolis",R$ 278.000,52 m²,2,1,1,Rodovia Baldicero Filomeno,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-churrasqueira-ribeirao-da-ilha-florianopolis-52m2-id-2766370414/,venda,apartamento,2024-12-25 18:21:32
"Capoeiras, Florianópolis",R$ 602.893,64 m²,2,1 - 3,2,Rua Joaquim Nabuco,,venda,apartamento,2024-12-25 18:21:32
"Capoeiras, Florianópolis",R$ 602.893,64 m²,2,1 - 3,2,Rua Joaquim Nabuco,,venda,apartamento,2024-12-25 18:21:32
"Balneário, Florianópolis",R$ 742.000,68 m²,2,2,2,Avenida Santa Catarina,,venda,apartamento,2024-12-25 18:21:32
"Balneário, Florianópolis",R$ 742.000,68 m²,2,2,2,Avenida Santa Catarina,,venda,apartamento,2024-12-25 18:21:32
"Ingleses do Rio Vermelho, Florianópolis",R$ 570.000,78 - 79 m²,2,2,1,Servidão Calêndula,,venda,apartamento,2024-12-25 18:21:32
"Ingleses do Rio Vermelho, Florianópolis",R$ 570.000,78 - 79 m²,2,2,1,Servidão Calêndula,,venda,apartamento,2024-12-25 18:21:32
"Pantanal, Florianópolis",R$ 645.000,88 m²,2,2,2,Servidão Corintians,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-salao-de-festas-pantanal-florianopolis-88m2-id-2635829836/,venda,apartamento,2024-12-25 18:21:32
"Ingleses do Rio Vermelho, Florianópolis",R$ 650.000,105 m²,2,1,1,,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-ingleses-do-rio-vermelho-florianopolis-105m2-id-2633056576/,venda,apartamento,2024-12-25 18:21:32
"Ribeirão da Ilha, Florianópolis",R$ 278.000,52 m²,2,1,1,Rodovia Baldicero Filomeno,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-churrasqueira-ribeirao-da-ilha-florianopolis-52m2-id-2766370318/,venda,apartamento,2024-12-25 18:21:32
"Canasvieiras, Florianópolis",R$ 725.000,75 m²,2,2,1,Rua Doutor João de Oliveira,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-canasvieiras-florianopolis-75m2-id-2766213520/,venda,apartamento,2024-12-25 18:21:32
"Abraão, Florianópolis",R$ 700.000,112 m²,2,1,2,Rua Manoel Félix Cardoso,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-mobiliado-abraao-florianopolis-112m2-id-2758108620/,venda,apartamento,2024-12-25 18:21:32
"Ingleses do Rio Vermelho, Florianópolis",R$ 837.900,61 m²,2,2,1,Rua Brisamar,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-mobiliado-ingleses-do-rio-vermelho-florianopolis-61m2-id-2754740222/,venda,apartamento,2024-12-25 18:21:32
"Ribeirão da Ilha, Florianópolis",R$ 780.000,72 m²,2,1,,Rua Valdeci Izidro da Silveira,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-ribeirao-da-ilha-florianopolis-72m2-id-2721550190/,venda,apartamento,2024-12-25 18:21:32
"Coqueiros, Florianópolis",R$ 550.000,63 m²,2,3,1,Rua Pascoal Simone,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-mobiliado-coqueiros-florianopolis-63m2-id-2756782021/,venda,apartamento,2024-12-25 18:21:32
"Capoeiras, Florianópolis",R$ 445.000,60 - 72 m²,2,1,1,Rua Jornalista Ildefonso Juvenal,,venda,apartamento,2024-12-25 18:21:32
"Capoeiras, Florianópolis",R$ 445.000,60 - 72 m²,2,1,1,Rua Jornalista Ildefonso Juvenal,,venda,apartamento,2024-12-25 18:21:32
"Coqueiros, Florianópolis",R$ 1.160.000,92 m²,2,2,2,Rua Doutor Abel Capela,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-churrasqueira-coqueiros-florianopolis-92m2-id-2765841418/,venda,apartamento,2024-12-25 18:21:32
"Coqueiros, Florianópolis",R$ 799.000,72 m²,2,2 - 3,2,,,venda,apartamento,2024-12-25 18:21:32
"Coqueiros, Florianópolis",R$ 799.000,72 m²,2,2 - 3,2,,,venda,apartamento,2024-12-25 18:21:32
"Itacorubi, Florianópolis",R$ 690.000,69 m²,2,2,1,Rodovia Amaro Antônio Vieira,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-churrasqueira-itacorubi-florianopolis-69m2-id-2763561935/,venda,apartamento,2024-12-25 18:21:32
"Barreiros, São José",R$ 573.000,76 m²,2,2,1,Rua Pintor Eduardo Dias,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-churrasqueira-barreiros-sao-jose-76m2-id-2734858827/,venda,apartamento,2024-12-25 18:21:32
"João Paulo, Florianópolis",R$ 1.415.000,90 - 91 m²,2,3,2,Rodovia João Paulo,,venda,apartamento,2024-12-25 18:21:32
"João Paulo, Florianópolis",R$ 1.415.000,90 - 91 m²,2,3,2,Rodovia João Paulo,,venda,apartamento,2024-12-25 18:21:32
"Itacorubi, Florianópolis",R$ 636.000,72 m²,2,2,1,Rua Pastor William Richard Schisler Filho,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-itacorubi-florianopolis-72m2-id-2765472013/,venda,apartamento,2024-12-25 18:21:32
"Itacorubi, Florianópolis",R$ 620.000,57 - 93 m²,2,2,1,Rua Pastor William Richard Schisler Filho,,venda,apartamento,2024-12-25 18:21:32
"Itacorubi, Florianópolis",R$ 620.000,57 - 93 m²,2,2,1,Rua Pastor William Richard Schisler Filho,,venda,apartamento,2024-12-25 18:21:32
"Abraão, Florianópolis",R$ 743.562,64 m²,2,2,2,Rua João Meirelles,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-academia-abraao-florianopolis-64m2-id-2765472318/,venda,apartamento,2024-12-25 18:21:32
"Ingleses do Rio Vermelho, Florianópolis",R$ 640.000,61 - 62 m²,2,1,1,Rua Luiz Elias Daux,,venda,apartamento,2024-12-25 18:21:32
"Ingleses do Rio Vermelho, Florianópolis",R$ 640.000,61 - 62 m²,2,1,1,Rua Luiz Elias Daux,,venda,apartamento,2024-12-25 18:21:32
"Ingleses do Rio Vermelho, Florianópolis",R$ 749.000,126 m²,2,2,1,Rua Valmor Della Giustina,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-ingleses-do-rio-vermelho-florianopolis-126m2-id-2657578906/,venda,apartamento,2024-12-25 18:21:32
"Canasvieiras, Florianópolis",R$ 710.000,112 m²,2,2,1,Rua José Daux,https://www.zapimoveis.com.br/imovel/venda-cobertura-2-quartos-canasvieiras-florianopolis-112m2-id-2765003598/,venda,apartamento,2024-12-25 18:21:32
"Capoeiras, Florianópolis",R$ 725.000,69 m²,2,2,1,Rua Doutor Odilon Gallotti,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-capoeiras-florianopolis-69m2-id-2637933709/,venda,apartamento,2024-12-25 18:21:32
"Ingleses do Rio Vermelho, Florianópolis",R$ 790.000,99 m²,2,2,1,Rua Luiz Elias Daux,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-ingleses-do-rio-vermelho-florianopolis-99m2-id-2766201933/,venda,apartamento,2024-12-25 18:21:32
"Ingleses do Rio Vermelho, Florianópolis",R$ 695.000,75 m²,2,2,1,Rodovia Armando Calil Bulos,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-ingleses-do-rio-vermelho-florianopolis-75m2-id-2732854428/,venda,apartamento,2024-12-25 18:21:32
"Pantanal, Florianópolis",R$ 685.000,62 m²,2,1,1,Rua Deputado Antônio Edu Vieira,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-ar-condicionado-pantanal-florianopolis-62m2-id-2722785266/,venda,apartamento,2024-12-25 18:21:32
"Ingleses do Rio Vermelho, Florianópolis",R$ 687.000,60 m²,2,2,1,Rua Mercúrio,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-mobiliado-ingleses-do-rio-vermelho-florianopolis-60m2-id-2765742017/,venda,apartamento,2024-12-25 18:21:32
"Capoeiras, Florianópolis",R$ 670.000,68 m²,2,1 - 2,2,Rua Maria Claudino da Cruz,,venda,apartamento,2024-12-25 18:21:32
"Capoeiras, Florianópolis",R$ 670.000,68 m²,2,1 - 2,2,Rua Maria Claudino da Cruz,,venda,apartamento,2024-12-25 18:21:32
"Ingleses do Rio Vermelho, Florianópolis",R$ 770.000,82 m²,2,2,1,Rua Adiles Della Giustina,,venda,apartamento,2024-12-25 18:21:32
"Ingleses do Rio Vermelho, Florianópolis",R$ 770.000,82 m²,2,2,1,Rua Adiles Della Giustina,,venda,apartamento,2024-12-25 18:21:32
"Jardim Atlântico, Florianópolis",R$ 280.000,50 m²,2,1,1,Rua Irmã Bonavita,,venda,apartamento,2024-12-25 18:21:32
"Jardim Atlântico, Florianópolis",R$ 280.000,50 m²,2,1,1,Rua Irmã Bonavita,,venda,apartamento,2024-12-25 18:21:32
"Coqueiros, Florianópolis",R$ 1.050.000,142 m²,2,2,3,Rua Doutor Abel Capela,,venda,apartamento,2024-12-25 18:21:32
"Coqueiros, Florianópolis",R$ 1.050.000,142 m²,2,2,3,Rua Doutor Abel Capela,,venda,apartamento,2024-12-25 18:21:32
"Vargem do Bom Jesus, Florianópolis",R$ 412.000,56 m²,2,1,1,Servidão Novo Horizonte,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-vargem-do-bom-jesus-florianopolis-56m2-id-2619597820/,venda,apartamento,2024-12-25 18:21:32
"Ingleses do Rio Vermelho, Florianópolis",R$ 449.000,72 m²,2,2,1,Estrada Vereador Onildo Lemos,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-ingleses-do-rio-vermelho-florianopolis-72m2-id-2765470326/,venda,apartamento,2024-12-25 18:21:32
"Ingleses do Rio Vermelho, Florianópolis",R$ 680.000,90 m²,2,1,1,Rua das Gaivotas,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-mobiliado-ingleses-do-rio-vermelho-florianopolis-90m2-id-2763861129/,venda,apartamento,2024-12-25 18:21:32
"Ingleses do Rio Vermelho, Florianópolis",R$ 689.000,153 m²,2,2,4,Rua José Nunes Vieira,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-area-de-servico-ingleses-do-rio-vermelho-florianopolis-153m2-id-2763875452/,venda,apartamento,2024-12-25 18:21:32
"Saco dos Limões, Florianópolis",R$ 809.000,69 m²,2,1 - 2,2,Rua João Motta Espezim,,venda,apartamento,2024-12-25 18:21:32
"Saco dos Limões, Florianópolis",R$ 809.000,69 m²,2,1 - 2,2,Rua João Motta Espezim,,venda,apartamento,2024-12-25 18:21:32
"Ingleses do Rio Vermelho, Florianópolis",R$ 552.854,63 m²,2,1,1,Rua Luiz Elias Daux,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-ingleses-do-rio-vermelho-florianopolis-63m2-id-2765008090/,venda,apartamento,2024-12-25 18:21:32
"Itacorubi, Florianópolis",R$ 816.000,72 m²,2,2,1,Rodovia Amaro Antônio Vieira,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-academia-itacorubi-florianopolis-72m2-id-2765468051/,venda,apartamento,2024-12-25 18:21:32
"Canasvieiras, Florianópolis",R$ 1.040.166,82 m²,2,1,,Rua Getúlio Zomer,,venda,apartamento,2024-12-25 18:21:32
"Canasvieiras, Florianópolis",R$ 1.040.166,82 m²,2,1,,Rua Getúlio Zomer,,venda,apartamento,2024-12-25 18:21:32
"Carvoeira, Florianópolis",R$ 750.000,67 m²,2,2,2,Rua Capitão Romualdo de Barros,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-mobiliado-carvoeira-florianopolis-67m2-id-2764355318/,venda,apartamento,2024-12-25 18:21:32
